Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
03/06/2020 00:00,"997.215","0","997.215","0","0"
03/06/2020 00:15,"1343.8651","0","1343.8651","0","0"
03/06/2020 00:30,"724.7877","0","724.7877","0","0"
03/06/2020 00:45,"1193.5085","0","1193.5085","0","0"
03/06/2020 01:00,"646.8827","0","646.8827","0","0"
03/06/2020 01:15,"1575.3842","0","1575.3842","0","0"
03/06/2020 01:30,"715.3344","0","715.3344","0","0"
03/06/2020 01:45,"800.5757","0","800.5757","0","0"
03/06/2020 02:00,"876.1047","0","876.1047","0","0"
03/06/2020 02:15,"1133.8386","0","1133.8386","0","0"
03/06/2020 02:30,"716.1118","0","716.1118","0","0"
03/06/2020 02:45,"756.2971","0","756.2971","0","0"
03/06/2020 03:00,"847.9894","0","847.9894","0","0"
03/06/2020 03:15,"782.2734","0","782.2734","0","0"
03/06/2020 03:30,"757.3207","0","757.3207","0","0"
03/06/2020 03:45,"1229.7587","0","1229.7587","0","0"
03/06/2020 04:00,"791.5367","0","791.5367","0","0"
03/06/2020 04:15,"798.8595","0","798.8595","0","0"
03/06/2020 04:30,"793.235","0","793.235","0","0"
03/06/2020 04:45,"700.2184","0","700.2184","0","0"
03/06/2020 05:00,"985.3207","0","985.3207","0","0"
03/06/2020 05:15,"668.9237","0","668.9237","0","0"
03/06/2020 05:30,"786.3015","18","804.3015","0","18"
03/06/2020 05:45,"752.4926","55.6667","808.1592","0","55.6667"
03/06/2020 06:00,"804.2381","144.3333","948.5714","0","144.3333"
03/06/2020 06:15,"281.0877","340","621.0876","0","340"
03/06/2020 06:30,"493.1599","621.6667","1114.8267","0","621.6667"
03/06/2020 06:45,"184.2931","727.7947","912.0878","224.2053","952"
03/06/2020 07:00,"0","1034.0122","1034.0122","287.9877","1322"
03/06/2020 07:15,"78.6768","1092.3306","1171.0073","644.0028","1736.3334"
03/06/2020 07:30,"18.0503","1445.2085","1463.2588","713.4583","2158.6667"
03/06/2020 07:45,"0","1042.5771","1042.5771","1545.0896","2587.6667"
03/06/2020 08:00,"0","1147.9014","1147.9014","1860.7654","3008.6667"
03/06/2020 08:15,"0","1362.1328","1362.1328","2044.5339","3406.6667"
03/06/2020 08:30,"0","568.9297","568.9297","3237.0703","3806"
03/06/2020 08:45,"0","2084.98","2084.98","2056.02","4141"
03/06/2020 09:00,"415.6238","4436","4851.624","0","4436"
03/06/2020 09:15,"0","2672.375","2672.375","2082.2915","4754.6665"
03/06/2020 09:30,"464.179","3915.8765","4380.0557","1122.1235","5038"
03/06/2020 09:45,"0","2867.0427","2867.0427","2415.6238","5282.6665"
03/06/2020 10:00,"0","2569.6538","2569.6538","2937.6797","5507.3335"
03/06/2020 10:15,"0","2406.1797","2406.1797","3330.4868","5736.6665"
03/06/2020 10:30,"0","1613.8125","1613.8125","4310.521","5924.3335"
03/06/2020 10:45,"0","1173.2329","1173.2329","4952.1006","6125.3335"
03/06/2020 11:00,"0","1014.9917","1014.9917","5205.0083","6220"
03/06/2020 11:15,"0","1997.6152","1997.6152","4389.3848","6387"
03/06/2020 11:30,"0","2158.4932","2158.4932","4317.8403","6476.3335"
03/06/2020 11:45,"0","1052.9854","1052.9854","5565.6812","6618.6665"
03/06/2020 12:00,"0","1638.0527","1638.0527","4951.1973","6589.25"
03/06/2020 12:15,"0","1660.0625","1660.0625","5043.9375","6704"
03/06/2020 12:30,"0","2520.9766","2520.9766","4206.3569","6727.3335"
03/06/2020 12:45,"0","1481.707","1481.707","5248.293","6730"
03/06/2020 13:00,"0","1605.6768","1605.6768","5078.9897","6684.6665"
03/06/2020 13:15,"0","3249.0215","3249.0215","3421.312","6670.3335"
03/06/2020 13:30,"0","1175.0488","1175.0488","5436.2847","6611.3335"
03/06/2020 13:45,"0","1595.0615","1595.0615","4929.9385","6525"
03/06/2020 14:00,"0","2564.4302","2564.4302","3878.5698","6443"
03/06/2020 14:15,"0","2074.7461","2074.7461","4197.2539","6272"
03/06/2020 14:30,"0","889.8794","889.8794","5248.4541","6138.3335"
03/06/2020 14:45,"0","2493.6633","2493.6633","3464.3367","5958"
03/06/2020 15:00,"0","1925.1152","1925.1152","3861.2183","5786.3335"
03/06/2020 15:15,"0","2505.5669","2505.5669","3072.7666","5578.3335"
03/06/2020 15:30,"0","1509.7083","1509.7083","3723.6252","5233.3335"
03/06/2020 15:45,"33.1694","3125.2485","3158.418","1794.4181","4919.6665"
03/06/2020 16:00,"0","1724.231","1724.231","2794.4355","4518.6665"
03/06/2020 16:15,"509.9469","2005.822","2515.769","2096.8445","4102.6665"
03/06/2020 16:30,"0","1346.5833","1346.5833","2301.4167","3648"
03/06/2020 16:45,"0","1183.1582","1183.1582","2038.175","3221.3333"
03/06/2020 17:00,"1543.9598","1537.4203","3081.3801","1222.913","2760.3333"
03/06/2020 17:15,"299.0843","1237.5332","1536.6174","1168.1335","2405.6667"
03/06/2020 17:30,"1312.3136","1761.7839","3074.0977","79.8826","1841.6666"
03/06/2020 17:45,"0","1059.9861","1059.9861","761.6805","1821.6666"
03/06/2020 18:00,"1645.7977","1017.9131","2663.7109","216.4202","1234.3334"
