Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
28/10/2020 00:00,"5691.9097","0","5691.9097","0","0"
28/10/2020 00:15,"10519.8945","0","10519.8945","0","0"
28/10/2020 00:30,"11004.5996","0","11004.5996","0","0"
28/10/2020 00:45,"8743.834","0","8743.834","0","0"
28/10/2020 01:00,"588.3339","0","588.3339","0","0"
28/10/2020 01:15,"496.681","0","496.681","0","0"
28/10/2020 01:30,"446.9317","0","446.9317","0","0"
28/10/2020 01:45,"432.0352","0","432.0352","0","0"
28/10/2020 02:00,"547.0703","0","547.0703","0","0"
28/10/2020 02:15,"599.5182","0","599.5182","0","0"
28/10/2020 02:30,"451.4279","0","451.4279","0","0"
28/10/2020 02:45,"530.4203","0","530.4203","0","0"
28/10/2020 03:00,"447.8645","0","447.8645","0","0"
28/10/2020 03:15,"526.2675","0","526.2675","0","0"
28/10/2020 03:30,"609.1241","0","609.1241","0","0"
28/10/2020 03:45,"484.8672","0","484.8672","0","0"
28/10/2020 04:00,"537.4786","0","537.4786","0","0"
28/10/2020 04:15,"455.3638","0","455.3638","0","0"
28/10/2020 04:30,"503.838","0","503.838","0","0"
28/10/2020 04:45,"697.651","0","697.651","0","0"
28/10/2020 05:00,"468.8663","0","468.8663","0","0"
28/10/2020 05:15,"499.0928","0","499.0928","0","0"
28/10/2020 05:30,"736.2221","0","736.2221","0","0"
28/10/2020 05:45,"698.3812","0","698.3812","0","0"
28/10/2020 06:00,"568.862","0","568.862","0","0"
28/10/2020 06:15,"733.4792","0","733.4792","0","0"
28/10/2020 06:30,"598.4599","6.6667","605.1266","0","6.6667"
28/10/2020 06:45,"959.7202","42.3333","1002.0535","0","42.3333"
28/10/2020 07:00,"2172.7708","195.3333","2368.104","0","195.3333"
28/10/2020 07:15,"5502.8926","476","5978.8926","0","476"
28/10/2020 07:30,"6708.5928","642.6667","7351.2593","0","642.6667"
28/10/2020 07:45,"7571.5771","561.6667","8133.2437","0","561.6667"
28/10/2020 08:00,"136.4302","796.3484","932.7786","14.3183","810.6667"
28/10/2020 08:15,"0","687.0699","687.0699","327.5967","1014.6667"
28/10/2020 08:30,"5.8509","614.5483","620.3992","351.4517","966"
28/10/2020 08:45,"0","760.4","760.4","279.2666","1039.6666"
28/10/2020 09:00,"63.7824","665.5556","729.338","705.111","1370.6666"
28/10/2020 09:15,"2186.2219","1290.6666","3476.8887","0","1290.6666"
28/10/2020 09:30,"510.4139","640.5338","1150.9476","569.7996","1210.3334"
28/10/2020 09:45,"0","542.83","542.83","689.17","1232"
28/10/2020 10:00,"0","460.7877","460.7877","707.5457","1168.3334"
28/10/2020 10:15,"36.9639","758.1201","795.084","841.5465","1599.6666"
28/10/2020 10:30,"965.7476","2662.3396","3628.0872","264.9937","2927.3333"
28/10/2020 10:45,"0","713.0457","713.0457","3347.6211","4060.6667"
28/10/2020 11:00,"0","437.7114","437.7114","4130.9551","4568.6665"
28/10/2020 11:15,"0","854.5046","854.5046","2977.8286","3832.3333"
28/10/2020 11:30,"0","432.4773","432.4773","3268.5227","3701"
28/10/2020 11:45,"0","460.363","460.363","3057.637","3518"
28/10/2020 12:00,"0","422.7859","422.7859","2464.8809","2887.6667"
28/10/2020 12:15,"0","350.8362","350.8362","2038.4971","2389.3333"
28/10/2020 12:30,"0","558.4521","558.4521","1800.2146","2358.6667"
28/10/2020 12:45,"453.3691","254.3333","707.7025","0","254.3333"
28/10/2020 13:00,"22.1619","526.2162","548.3781","114.7838","641"
28/10/2020 13:15,"159.1354","870.0186","1029.1539","269.9814","1140"
28/10/2020 13:30,"327.9448","497.5107","825.4555","229.4893","727"
28/10/2020 13:45,"337.6138","624.9482","962.562","76.0518","701"
28/10/2020 14:00,"0","604.243","604.243","278.0902","882.3333"
28/10/2020 14:15,"0","530.3822","530.3822","923.9512","1454.3334"
28/10/2020 14:30,"0","834.9682","834.9682","519.6984","1354.6666"
28/10/2020 14:45,"391.9172","972.8174","1364.7346","68.8492","1041.6666"
28/10/2020 15:00,"9.4043","943.8252","953.2294","206.1748","1150"
28/10/2020 15:15,"182.1446","747.6667","929.8113","0","747.6667"
28/10/2020 15:30,"340.398","513","853.3979","0","513"
28/10/2020 15:45,"321.6576","306.3333","627.991","0","306.3333"
28/10/2020 16:00,"1801.1553","49.6667","1850.8219","0","49.6667"
28/10/2020 16:15,"573.8879","10.25","584.1379","0","10.25"
28/10/2020 16:30,"472.2119","22.6667","494.8786","0","22.6667"
28/10/2020 16:45,"522.6342","0","522.6342","0","0"
28/10/2020 17:00,"844.0193","0","844.0193","0","0"
28/10/2020 17:15,"2183.3022","0","2183.3022","0","0"
28/10/2020 17:30,"3754.9187","0","3754.9187","0","0"
28/10/2020 17:45,"3475.4858","0","3475.4858","0","0"
28/10/2020 18:00,"1898.0387","0","1898.0387","0","0"
28/10/2020 18:15,"1255.4313","0","1255.4313","0","0"
28/10/2020 18:30,"1207.1448","0","1207.1448","0","0"
28/10/2020 18:45,"1600.0686","0","1600.0686","0","0"
28/10/2020 19:00,"897.0824","0","897.0824","0","0"
28/10/2020 19:15,"1122.5214","0","1122.5214","0","0"
28/10/2020 19:30,"5148.4233","0","5148.4233","0","0"
28/10/2020 19:45,"7973.3232","0","7973.3232","0","0"
28/10/2020 20:00,"6268.9468","0","6268.9468","0","0"
28/10/2020 20:15,"1543.0796","0","1543.0796","0","0"
28/10/2020 20:30,"748.1047","0","748.1047","0","0"
28/10/2020 20:45,"1181.8687","0","1181.8687","0","0"
28/10/2020 21:00,"964.9905","0","964.9905","0","0"
28/10/2020 21:15,"569.3389","0","569.3389","0","0"
28/10/2020 21:30,"674.5514","0","674.5514","0","0"
28/10/2020 21:45,"561.3879","0","561.3879","0","0"
28/10/2020 22:00,"1068.1176","0","1068.1176","0","0"
28/10/2020 22:15,"3076.2954","0","3076.2954","0","0"
28/10/2020 22:30,"3144.3872","0","3144.3872","0","0"
28/10/2020 22:45,"1431.8427","0","1431.8427","0","0"
28/10/2020 23:00,"574.4653","0","574.4653","0","0"
28/10/2020 23:15,"667.2093","0","667.2093","0","0"
28/10/2020 23:30,"890.6456","0","890.6456","0","0"
28/10/2020 23:45,"776.8904","0","776.8904","0","0"
