Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
02/12/2020 00:00,"5834.2456","0","5834.2456","0","0"
02/12/2020 00:15,"10793.832","0","10793.832","0","0"
02/12/2020 00:30,"12614.7588","0","12614.7588","0","0"
02/12/2020 00:45,"11292.5371","0","11292.5371","0","0"
02/12/2020 01:00,"5544.5645","0","5544.5645","0","0"
02/12/2020 01:15,"3150.4331","0","3150.4331","0","0"
02/12/2020 01:30,"3895.426","0","3895.426","0","0"
02/12/2020 01:45,"2994.0278","0","2994.0278","0","0"
02/12/2020 02:00,"2614.3467","0","2614.3467","0","0"
02/12/2020 02:15,"2905.1091","0","2905.1091","0","0"
02/12/2020 02:30,"2356.8198","0","2356.8198","0","0"
02/12/2020 02:45,"2352.1482","0","2352.1482","0","0"
02/12/2020 03:00,"2310.8914","0","2310.8914","0","0"
02/12/2020 03:15,"1985.8259","0","1985.8259","0","0"
02/12/2020 03:30,"2065.364","0","2065.364","0","0"
02/12/2020 03:45,"2023.1035","0","2023.1035","0","0"
02/12/2020 04:00,"1986.8438","0","1986.8438","0","0"
02/12/2020 04:15,"2181.6978","0","2181.6978","0","0"
02/12/2020 04:30,"1968.1377","0","1968.1377","0","0"
02/12/2020 04:45,"1896.0641","0","1896.0641","0","0"
02/12/2020 05:00,"2040.7739","0","2040.7739","0","0"
02/12/2020 05:15,"2030.0294","0","2030.0294","0","0"
02/12/2020 05:30,"1913.757","0","1913.757","0","0"
02/12/2020 05:45,"2523.8696","0","2523.8696","0","0"
02/12/2020 06:00,"1789.8444","0","1789.8444","0","0"
02/12/2020 06:15,"2493.9888","0","2493.9888","0","0"
02/12/2020 06:30,"696.8968","0","696.8968","0","0"
02/12/2020 06:45,"3892.5461","0","3892.5461","0","0"
02/12/2020 07:00,"5152.7217","10.3333","5163.0552","0","10.3333"
02/12/2020 07:15,"7333.418","227.6667","7561.0845","0","227.6667"
02/12/2020 07:30,"8171.1299","316.3333","8487.4629","0","316.3333"
02/12/2020 07:45,"5594.0552","615.6667","6209.7217","0","615.6667"
02/12/2020 08:00,"2673.9817","1080","3753.9817","0","1080"
02/12/2020 08:15,"62.6116","646.1157","708.7274","301.5509","947.6667"
02/12/2020 08:30,"1116.4652","863.6667","1980.1318","0","863.6667"
02/12/2020 08:45,"200.8295","919.093","1119.9226","43.907","963"
02/12/2020 09:00,"965.828","910.6667","1876.4946","0","910.6667"
02/12/2020 09:15,"1797.559","846.6667","2644.2256","0","846.6667"
02/12/2020 09:30,"2111.5259","643.3333","2754.8591","0","643.3333"
02/12/2020 09:45,"1703.5854","735.3333","2438.9187","0","735.3333"
02/12/2020 10:00,"2475.9119","1064","3539.9119","0","1064"
02/12/2020 10:15,"601.835","1381","1982.835","0","1381"
02/12/2020 10:30,"1454.2738","3420.4395","4874.7134","1206.2271","4626.6665"
02/12/2020 10:45,"5852.373","2488","8340.373","0","2488"
02/12/2020 11:00,"2996.7371","1770.6666","4767.4038","0","1770.6666"
02/12/2020 11:15,"11.8371","1001.1909","1013.028","341.4757","1342.6666"
02/12/2020 11:30,"0","1154.785","1154.785","312.215","1467"
02/12/2020 11:45,"2881.8982","1312.4402","4194.3384","130.5598","1443"
02/12/2020 12:00,"2742.9941","1630.3334","4373.3276","0","1630.3334"
02/12/2020 12:15,"5131.2192","1481","6612.2192","0","1481"
02/12/2020 12:30,"129.4807","1420.9497","1550.4304","21.0502","1442"
02/12/2020 12:45,"2067.3936","1855.2339","3922.6274","177.7661","2033"
02/12/2020 13:00,"452.4167","1210.6666","1663.0833","0","1210.6666"
02/12/2020 13:15,"982.8912","1208.6666","2191.5579","0","1208.6666"
02/12/2020 13:30,"1230.1829","925","2155.1829","0","925"
02/12/2020 13:45,"2469.9517","725","3194.9517","0","725"
02/12/2020 14:00,"1147.0741","719.6667","1866.7407","0","719.6667"
02/12/2020 14:15,"3028.2285","524","3552.2285","0","524"
02/12/2020 14:30,"1981.0098","589.6667","2570.6765","0","589.6667"
02/12/2020 14:45,"1858.3723","519.6667","2378.0391","0","519.6667"
02/12/2020 15:00,"2197.8965","325.6667","2523.5632","0","325.6667"
02/12/2020 15:15,"1573.9994","302.6667","1876.666","0","302.6667"
02/12/2020 15:30,"2416.9482","223.3333","2640.2815","0","223.3333"
02/12/2020 15:45,"1917.5947","117","2034.5947","0","117"
02/12/2020 16:00,"3195.8052","21","3216.8052","0","21"
02/12/2020 16:15,"4873.4038","0","4873.4038","0","0"
02/12/2020 16:30,"3334.1409","0","3334.1409","0","0"
02/12/2020 16:45,"2483.9805","0","2483.9805","0","0"
02/12/2020 17:00,"4822.2388","0","4822.2388","0","0"
02/12/2020 17:15,"4361.5923","0","4361.5923","0","0"
02/12/2020 17:30,"3300.2471","0","3300.2471","0","0"
02/12/2020 17:45,"2584.9229","0","2584.9229","0","0"
02/12/2020 18:00,"4421.0122","0","4421.0122","0","0"
02/12/2020 18:15,"6166.563","0","6166.563","0","0"
02/12/2020 18:30,"6721.9336","0","6721.9336","0","0"
02/12/2020 18:45,"4068.5437","0","4068.5437","0","0"
02/12/2020 19:00,"1316.7146","0","1316.7146","0","0"
02/12/2020 19:15,"1735.8555","0","1735.8555","0","0"
02/12/2020 19:30,"2267.29","0","2267.29","0","0"
02/12/2020 19:45,"2128.3337","0","2128.3337","0","0"
02/12/2020 20:00,"2134.2129","0","2134.2129","0","0"
02/12/2020 20:15,"2195.3879","0","2195.3879","0","0"
02/12/2020 20:30,"2144.2356","0","2144.2356","0","0"
02/12/2020 20:45,"3065.9382","0","3065.9382","0","0"
02/12/2020 21:00,"3821.0671","0","3821.0671","0","0"
02/12/2020 21:15,"3423.3125","0","3423.3125","0","0"
02/12/2020 21:30,"2895.5044","0","2895.5044","0","0"
02/12/2020 21:45,"3885.9812","0","3885.9812","0","0"
02/12/2020 22:00,"1969.7181","0","1969.7181","0","0"
02/12/2020 22:15,"1030.7938","0","1030.7938","0","0"
02/12/2020 22:30,"2695.2178","0","2695.2178","0","0"
02/12/2020 22:45,"1839.4873","0","1839.4873","0","0"
02/12/2020 23:00,"2131.7009","0","2131.7009","0","0"
02/12/2020 23:15,"2285.313","0","2285.313","0","0"
02/12/2020 23:30,"1733.812","0","1733.812","0","0"
02/12/2020 23:45,"1916.0176","0","1916.0176","0","0"
03/12/2020 00:00,"5625.2759","0","5625.2759","0","0"
03/12/2020 00:15,"10289.4141","0","10289.4141","0","0"
03/12/2020 00:30,"10919.6396","0","10919.6396","0","0"
03/12/2020 00:45,"10344.3203","0","10344.3203","0","0"
03/12/2020 01:00,"659.5029","0","659.5029","0","0"
03/12/2020 01:15,"1279.2401","0","1279.2401","0","0"
03/12/2020 01:30,"2239.2092","0","2239.2092","0","0"
03/12/2020 01:45,"1805.0935","0","1805.0935","0","0"
03/12/2020 02:00,"1932.5854","0","1932.5854","0","0"
03/12/2020 02:15,"1741.7129","0","1741.7129","0","0"
03/12/2020 02:30,"1667.5615","0","1667.5615","0","0"
03/12/2020 02:45,"1636.9576","0","1636.9576","0","0"
03/12/2020 03:00,"1804.1915","0","1804.1915","0","0"
03/12/2020 03:15,"1117.1836","0","1117.1836","0","0"
03/12/2020 03:30,"549.1116","0","549.1116","0","0"
03/12/2020 03:45,"572.2811","0","572.2811","0","0"
03/12/2020 04:00,"2199.5049","0","2199.5049","0","0"
03/12/2020 04:15,"1920.9316","0","1920.9316","0","0"
03/12/2020 04:30,"1729.826","0","1729.826","0","0"
03/12/2020 04:45,"1816.4077","0","1816.4077","0","0"
03/12/2020 05:00,"1145.2473","0","1145.2473","0","0"
03/12/2020 05:15,"704.8653","0","704.8653","0","0"
03/12/2020 05:30,"1386.1674","0","1386.1674","0","0"
03/12/2020 05:45,"2083.7666","0","2083.7666","0","0"
03/12/2020 06:00,"1859.6156","0","1859.6156","0","0"
03/12/2020 06:15,"1965.3538","0","1965.3538","0","0"
03/12/2020 06:30,"1972.5082","0","1972.5082","0","0"
03/12/2020 06:45,"2183.8003","0","2183.8003","0","0"
03/12/2020 07:00,"2314.7632","0","2314.7632","0","0"
03/12/2020 07:15,"3406.2827","4.6667","3410.9495","0","4.6667"
03/12/2020 07:30,"6048.7266","27.6667","6076.3931","0","27.6667"
03/12/2020 07:45,"10110.7441","97","10207.7441","0","97"
03/12/2020 08:00,"1318.3093","264","1582.3093","0","264"
03/12/2020 08:15,"581.8495","419","1000.8495","0","419"
03/12/2020 08:30,"1490.9594","536.6667","2027.626","0","536.6667"
03/12/2020 08:45,"1407.1228","714.6667","2121.7896","0","714.6667"
03/12/2020 09:00,"782.9557","943","1725.9557","0","943"
03/12/2020 09:15,"751.1598","1164.6666","1915.8264","0","1164.6666"
03/12/2020 09:30,"914.4091","1358.6666","2273.0757","0","1358.6666"
03/12/2020 09:45,"740.5927","1292.3334","2032.926","0","1292.3334"
03/12/2020 10:00,"394.3636","1307","1701.3635","0","1307"
03/12/2020 10:15,"1116.4933","1310.3334","2426.8267","0","1310.3334"
