Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
09/09/2020 00:00,"1015.8285","0","1015.8285","0","0"
09/09/2020 00:15,"2955.9109","0","2955.9109","0","0"
09/09/2020 00:30,"1444.4395","0","1444.4395","0","0"
09/09/2020 00:45,"2463.0242","0","2463.0242","0","0"
09/09/2020 01:00,"2997.6101","0","2997.6101","0","0"
09/09/2020 01:15,"1849.6365","0","1849.6365","0","0"
09/09/2020 01:30,"2385.8203","0","2385.8203","0","0"
09/09/2020 01:45,"2797.2422","0","2797.2422","0","0"
09/09/2020 02:00,"1061.113","0","1061.113","0","0"
09/09/2020 02:15,"2350.3413","0","2350.3413","0","0"
09/09/2020 02:30,"2565.9082","0","2565.9082","0","0"
09/09/2020 02:45,"1248.9719","0","1248.9719","0","0"
09/09/2020 03:00,"4529.3594","0","4529.3594","0","0"
09/09/2020 03:15,"1257.0554","0","1257.0554","0","0"
09/09/2020 03:30,"2251.0676","0","2251.0676","0","0"
09/09/2020 03:45,"1419.0607","0","1419.0607","0","0"
09/09/2020 04:00,"3335.7012","0","3335.7012","0","0"
09/09/2020 04:15,"1647.7089","0","1647.7089","0","0"
09/09/2020 04:30,"1643.2498","0","1643.2498","0","0"
09/09/2020 04:45,"2319.4167","0","2319.4167","0","0"
09/09/2020 05:00,"3288.1589","0","3288.1589","0","0"
09/09/2020 05:15,"1165.5094","0","1165.5094","0","0"
09/09/2020 05:30,"2457.1021","0","2457.1021","0","0"
09/09/2020 05:45,"2003.9242","0","2003.9242","0","0"
09/09/2020 06:00,"2565.321","0","2565.321","0","0"
09/09/2020 06:15,"1953.6506","0","1953.6506","0","0"
09/09/2020 06:30,"1009.0272","6.6667","1015.6938","0","6.6667"
09/09/2020 06:45,"4110.1445","65.6667","4175.811","0","65.6667"
09/09/2020 07:00,"1835.2435","251.6667","2086.9102","0","251.6667"
09/09/2020 07:15,"2388.4395","565.25","2953.6895","0","565.25"
09/09/2020 07:30,"1310.8668","762.9987","2073.8655","175.668","938.6667"
09/09/2020 07:45,"1525.7058","1302","2827.7058","0","1302"
09/09/2020 08:00,"902.5223","1420.4379","2322.9602","272.8955","1693.3334"
09/09/2020 08:15,"1301.8588","1687.4635","2989.3223","401.8698","2089.3333"
09/09/2020 08:30,"1647.1659","1840.957","3488.123","650.7097","2491.6667"
09/09/2020 08:45,"96.853","1812.7488","1909.6018","1076.2512","2889"
09/09/2020 09:00,"807.6391","2443.9023","3251.5415","806.0977","3250"
09/09/2020 09:15,"0","1668.5864","1668.5864","1935.0803","3603.6667"
09/09/2020 09:30,"0","2182.6997","2182.6997","1742.9669","3925.6667"
09/09/2020 09:45,"0","1575.6038","1575.6038","2663.0627","4238.6665"
09/09/2020 10:00,"0","2508.6216","2508.6216","2003.3783","4512"
09/09/2020 10:15,"252.9883","2644.6233","2897.6116","2085.7102","4730.3335"
09/09/2020 10:30,"0","2276.9409","2276.9409","2690.7256","4967.6665"
09/09/2020 10:45,"0","743.6289","743.6289","4450.7046","5194.3335"
09/09/2020 11:00,"0","2835.4324","2835.4324","2517.9011","5353.3335"
09/09/2020 11:15,"0","1814.605","1814.605","3715.0615","5529.6665"
09/09/2020 11:30,"3.8676","2481.5608","2485.4285","3169.7727","5651.3335"
09/09/2020 11:45,"29.5494","4155.4634","4185.0127","1593.5365","5749"
09/09/2020 12:00,"0","2015.6855","2015.6855","3787.981","5803.6665"
09/09/2020 12:15,"0","3245.1531","3245.1531","2565.8469","5811"
09/09/2020 12:30,"0","2091.281","2091.281","3739.719","5831"
09/09/2020 12:45,"0","3260.2571","3260.2571","2575.4094","5835.6665"
09/09/2020 13:00,"0","1841.0486","1841.0486","3970.6179","5811.6665"
