Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
29/01/2020 00:00,"5987.4438","0","5987.4438","0","0"
29/01/2020 00:15,"10948.9062","0","10948.9062","0","0"
29/01/2020 00:30,"11696.8115","0","11696.8115","0","0"
29/01/2020 00:45,"9565.6533","0","9565.6533","0","0"
29/01/2020 01:00,"1223.837","0","1223.837","0","0"
29/01/2020 01:15,"1036.1699","0","1036.1699","0","0"
29/01/2020 01:30,"2771.4556","0","2771.4556","0","0"
29/01/2020 01:45,"2308.3276","0","2308.3276","0","0"
29/01/2020 02:00,"2012.4133","0","2012.4133","0","0"
29/01/2020 02:15,"1766.1234","0","1766.1234","0","0"
29/01/2020 02:30,"1657.9672","0","1657.9672","0","0"
29/01/2020 02:45,"1990.4202","0","1990.4202","0","0"
29/01/2020 03:00,"1914.5385","0","1914.5385","0","0"
29/01/2020 03:15,"2172.4541","0","2172.4541","0","0"
29/01/2020 03:30,"2110.7937","0","2110.7937","0","0"
29/01/2020 03:45,"1906.1118","0","1906.1118","0","0"
29/01/2020 04:00,"1948.1014","0","1948.1014","0","0"
29/01/2020 04:15,"1906.8433","0","1906.8433","0","0"
29/01/2020 04:30,"1699.424","0","1699.424","0","0"
29/01/2020 04:45,"1690.3635","0","1690.3635","0","0"
29/01/2020 05:00,"808.4086","0","808.4086","0","0"
29/01/2020 05:15,"702.5807","0","702.5807","0","0"
29/01/2020 05:30,"2549.2363","0","2549.2363","0","0"
29/01/2020 05:45,"1141.3921","0","1141.3921","0","0"
29/01/2020 06:00,"754.0706","0","754.0706","0","0"
29/01/2020 06:15,"1892.1483","0","1892.1483","0","0"
29/01/2020 06:30,"866.686","0","866.686","0","0"
29/01/2020 06:45,"672.0564","0","672.0564","0","0"
29/01/2020 07:00,"2385.5486","0","2385.5486","0","0"
29/01/2020 07:15,"2747.1182","4.3333","2751.4514","0","4.3333"
29/01/2020 07:30,"4087.877","47.3333","4135.2104","0","47.3333"
29/01/2020 07:45,"6453.9434","181.6667","6635.6099","0","181.6667"
29/01/2020 08:00,"3854.1707","407.6667","4261.8374","0","407.6667"
29/01/2020 08:15,"505.4759","788.3333","1293.8092","0","788.3333"
29/01/2020 08:30,"603.6403","763","1366.6404","0","763"
29/01/2020 08:45,"1015.0176","856.3333","1871.3508","0","856.3333"
29/01/2020 09:00,"0","1467.3739","1467.3739","669.2928","2136.6667"
29/01/2020 09:15,"108.9786","2466.2507","2575.2292","530.0825","2996.3333"
29/01/2020 09:30,"1915.308","3116.6262","5031.9341","112.7071","3229.3333"
29/01/2020 09:45,"649.0503","2517.7495","3166.7998","809.9173","3327.6667"
29/01/2020 10:00,"226.233","2744.5298","2970.7627","794.1369","3538.6667"
29/01/2020 10:15,"0","1365.1792","1365.1792","2437.4875","3802.6667"
29/01/2020 10:30,"0","2241.6494","2241.6494","1785.3505","4027"
29/01/2020 10:45,"0","2148.3386","2148.3386","2141.9949","4290.3335"
29/01/2020 11:00,"0","1291.5071","1291.5071","3186.8264","4478.3335"
29/01/2020 11:15,"0","1010.8193","1010.8193","3686.1807","4697"
29/01/2020 11:30,"0","2283.3618","2283.3618","2588.9717","4872.3335"
29/01/2020 11:45,"450.9084","1787.1555","2238.064","1955.8445","3743"
29/01/2020 12:00,"0","1681.7158","1681.7158","3437.2842","5119"
29/01/2020 12:15,"0","448.895","448.895","2951.7717","3400.6667"
29/01/2020 12:30,"251.8562","912.7438","1164.6","832.5896","1745.3334"
29/01/2020 12:45,"617.2472","1200","1817.2472","0","1200"
29/01/2020 13:00,"1559.8356","961","2520.8354","0","961"
29/01/2020 13:15,"599.4172","822.8883","1422.3055","114.7784","937.6667"
29/01/2020 13:30,"164.4471","897.588","1062.035","226.412","1124"
29/01/2020 13:45,"226.2889","766.0691","992.358","295.9309","1062"
29/01/2020 14:00,"580.0773","857.3333","1437.4106","0","857.3333"
29/01/2020 14:15,"880.7202","840","1720.7202","0","840"
29/01/2020 14:30,"985.2556","662","1647.2556","0","662"
29/01/2020 14:45,"674.4579","485.6667","1160.1246","0","485.6667"
29/01/2020 15:00,"324.7554","880","1204.7554","0","880"
29/01/2020 15:15,"395.5053","863.6667","1259.172","0","863.6667"
29/01/2020 15:30,"853.3454","671","1524.3455","0","671"
29/01/2020 15:45,"263.8499","480","743.8499","0","480"
29/01/2020 16:00,"914.4501","537.8271","1452.2773","4.8395","542.6667"
29/01/2020 16:15,"1441.8201","345","1786.8201","0","345"
29/01/2020 16:30,"470.6342","117.6667","588.3009","0","117.6667"
29/01/2020 16:45,"1697.3523","4","1701.3523","0","4"
29/01/2020 17:00,"3175.6997","0","3175.6997","0","0"
29/01/2020 17:15,"4007.1355","0","4007.1355","0","0"
29/01/2020 17:30,"3327.7451","0","3327.7451","0","0"
29/01/2020 17:45,"1949.8958","0","1949.8958","0","0"
29/01/2020 18:00,"1239.7595","0","1239.7595","0","0"
29/01/2020 18:15,"1063.8281","0","1063.8281","0","0"
29/01/2020 18:30,"1672.748","0","1672.748","0","0"
29/01/2020 18:45,"1126.6021","0","1126.6021","0","0"
29/01/2020 19:00,"883.2115","0","883.2115","0","0"
29/01/2020 19:15,"1919.6125","0","1919.6125","0","0"
29/01/2020 19:30,"2957.9548","0","2957.9548","0","0"
29/01/2020 19:45,"3889.0857","0","3889.0857","0","0"
29/01/2020 20:00,"3324.6025","0","3324.6025","0","0"
29/01/2020 20:15,"1625.5261","0","1625.5261","0","0"
29/01/2020 20:30,"3031.6648","0","3031.6648","0","0"
29/01/2020 20:45,"4644.1885","0","4644.1885","0","0"
29/01/2020 21:00,"3171.0437","0","3171.0437","0","0"
29/01/2020 21:15,"1843.1611","0","1843.1611","0","0"
29/01/2020 21:30,"1977.6265","0","1977.6265","0","0"
29/01/2020 21:45,"1898.8154","0","1898.8154","0","0"
29/01/2020 22:00,"3751.9587","0","3751.9587","0","0"
29/01/2020 22:15,"4821.979","0","4821.979","0","0"
29/01/2020 22:30,"4093.783","0","4093.783","0","0"
29/01/2020 22:45,"1565.1458","0","1565.1458","0","0"
29/01/2020 23:00,"1430.2665","0","1430.2665","0","0"
29/01/2020 23:15,"1588.5896","0","1588.5896","0","0"
29/01/2020 23:30,"1508.6003","0","1508.6003","0","0"
29/01/2020 23:45,"1503.5997","0","1503.5997","0","0"
30/01/2020 00:00,"6616.0747","0","6616.0747","0","0"
30/01/2020 00:15,"12250.6191","0","12250.6191","0","0"
30/01/2020 00:30,"12936.6504","0","12936.6504","0","0"
30/01/2020 00:45,"9417.5527","0","9417.5527","0","0"
30/01/2020 01:00,"2312.3752","0","2312.3752","0","0"
30/01/2020 01:15,"1625.9055","0","1625.9055","0","0"
30/01/2020 01:30,"1012.0472","0","1012.0472","0","0"
30/01/2020 01:45,"2308.05","0","2308.05","0","0"
30/01/2020 02:00,"879.2692","0","879.2692","0","0"
30/01/2020 02:15,"3084.9685","0","3084.9685","0","0"
30/01/2020 02:30,"2835.2732","0","2835.2732","0","0"
30/01/2020 02:45,"2197.8889","0","2197.8889","0","0"
