Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
02/09/2020 00:00,"2395.6851","0","2395.6851","0","0"
02/09/2020 00:15,"3813.9214","0","3813.9214","0","0"
02/09/2020 00:30,"2578.0005","0","2578.0005","0","0"
02/09/2020 00:45,"2241.9395","0","2241.9395","0","0"
02/09/2020 01:00,"2621.7703","0","2621.7703","0","0"
02/09/2020 01:15,"2544.6328","0","2544.6328","0","0"
02/09/2020 01:30,"1575.259","0","1575.259","0","0"
02/09/2020 01:45,"2373.4756","0","2373.4756","0","0"
02/09/2020 02:00,"1613.5681","0","1613.5681","0","0"
02/09/2020 02:15,"1648.9005","0","1648.9005","0","0"
02/09/2020 02:30,"2524.0369","0","2524.0369","0","0"
02/09/2020 02:45,"2178.8306","0","2178.8306","0","0"
02/09/2020 03:00,"1952.7015","0","1952.7015","0","0"
02/09/2020 03:15,"1220.9789","0","1220.9789","0","0"
02/09/2020 03:30,"1586.7742","0","1586.7742","0","0"
02/09/2020 03:45,"2232.8857","0","2232.8857","0","0"
02/09/2020 04:00,"1380.2795","0","1380.2795","0","0"
02/09/2020 04:15,"1789.0377","0","1789.0377","0","0"
02/09/2020 04:30,"1650.8734","0","1650.8734","0","0"
02/09/2020 04:45,"2113.0708","0","2113.0708","0","0"
02/09/2020 05:00,"2251.2275","0","2251.2275","0","0"
02/09/2020 05:15,"1321.26","0","1321.26","0","0"
02/09/2020 05:30,"3336.439","0","3336.439","0","0"
02/09/2020 05:45,"3097.9048","0","3097.9048","0","0"
02/09/2020 06:00,"2007.5192","0","2007.5192","0","0"
02/09/2020 06:15,"1736.6632","0","1736.6632","0","0"
02/09/2020 06:30,"861.0552","31.3333","892.3885","0","31.3333"
02/09/2020 06:45,"2063.1113","91.6667","2154.7781","0","91.6667"
02/09/2020 07:00,"2340.4985","164","2504.4985","0","164"
02/09/2020 07:15,"2097.0037","389.6667","2486.6704","0","389.6667"
02/09/2020 07:30,"1333.8604","841.6667","2175.5271","0","841.6667"
02/09/2020 07:45,"1851.0115","1057.5","2908.5115","0","1057.5"
02/09/2020 08:00,"875.5696","1228.4077","2103.9773","94.5922","1323"
02/09/2020 08:15,"1659.7893","1838","3497.7893","0","1838"
02/09/2020 08:30,"0","1964.3708","1964.3708","623.296","2587.6667"
02/09/2020 08:45,"867.9902","1884.833","2752.8232","1019.1671","2904"
02/09/2020 09:00,"19.5226","1759.52","1779.0426","1459.48","3219"
02/09/2020 09:15,"49.3554","2708.585","2757.9404","512.415","3221"
02/09/2020 09:30,"184.6092","2829.6035","3014.2126","427.0632","3256.6667"
02/09/2020 09:45,"0","1980.8799","1980.8799","1374.4534","3355.3333"
02/09/2020 10:00,"22.7846","3328.3499","3351.1345","349.6501","3678"
02/09/2020 10:15,"593.4543","2292.8804","2886.3347","1619.1198","3912"
02/09/2020 10:30,"328.5294","4291.8862","4620.4155","672.4473","4964.3335"
02/09/2020 10:45,"514.6796","4528.6309","5043.3105","246.0355","4774.6665"
02/09/2020 11:00,"1444.4243","2463","3907.4243","0","2463"
02/09/2020 11:15,"396.8754","3867.5813","4264.4565","364.0852","4231.6665"
02/09/2020 11:30,"901.7469","3346.438","4248.1851","908.562","4255"
02/09/2020 11:45,"79.9076","2756.0752","2835.9829","1077.5914","3833.6667"
02/09/2020 12:00,"111.3371","2779.8267","2891.1638","1997.1732","4777"
02/09/2020 12:15,"0","3131.2847","3131.2847","1857.382","4988.6665"
02/09/2020 12:30,"0","3167.6206","3167.6206","2325.3794","5493"
02/09/2020 12:45,"2444.2124","4676.6665","7120.8789","0","4676.6665"
