Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
19/08/2020 00:00,"2793.1489","0","2793.1489","0","0"
19/08/2020 00:15,"2410.3408","0","2410.3408","0","0"
19/08/2020 00:30,"2911.373","0","2911.373","0","0"
19/08/2020 00:45,"2227.9041","0","2227.9041","0","0"
19/08/2020 01:00,"1835.537","0","1835.537","0","0"
19/08/2020 01:15,"3580.2495","0","3580.2495","0","0"
19/08/2020 01:30,"1614.5338","0","1614.5338","0","0"
19/08/2020 01:45,"1947.2155","0","1947.2155","0","0"
19/08/2020 02:00,"1851.4729","0","1851.4729","0","0"
19/08/2020 02:15,"1822.7592","0","1822.7592","0","0"
19/08/2020 02:30,"2278.7744","0","2278.7744","0","0"
19/08/2020 02:45,"2827.4062","0","2827.4062","0","0"
19/08/2020 03:00,"1115.5067","0","1115.5067","0","0"
19/08/2020 03:15,"2993.0269","0","2993.0269","0","0"
19/08/2020 03:30,"1365.5638","0","1365.5638","0","0"
19/08/2020 03:45,"1818.7302","0","1818.7302","0","0"
19/08/2020 04:00,"1522.2666","0","1522.2666","0","0"
19/08/2020 04:15,"2418.6909","0","2418.6909","0","0"
19/08/2020 04:30,"1966.943","0","1966.943","0","0"
19/08/2020 04:45,"1525.692","0","1525.692","0","0"
19/08/2020 05:00,"3438.6431","0","3438.6431","0","0"
19/08/2020 05:15,"2964.0076","0","2964.0076","0","0"
19/08/2020 05:30,"3213.0957","0","3213.0957","0","0"
19/08/2020 05:45,"1978.4771","0","1978.4771","0","0"
19/08/2020 06:00,"3098.4062","0","3098.4062","0","0"
19/08/2020 06:15,"2188.4563","16","2204.4563","0","16"
19/08/2020 06:30,"2198.9507","88.3333","2287.2839","0","88.3333"
19/08/2020 06:45,"1512.8641","263.3333","1776.1975","0","263.3333"
19/08/2020 07:00,"4344.8174","521.3333","4866.1509","0","521.3333"
19/08/2020 07:15,"1962.6642","853.6667","2816.3308","0","853.6667"
19/08/2020 07:30,"2055.9761","1261.25","3317.2261","0","1261.25"
19/08/2020 07:45,"2666.3765","1702.3334","4368.71","0","1702.3334"
19/08/2020 08:00,"593.624","1438.189","2031.813","670.811","2109"
19/08/2020 08:15,"1612.6904","2529.6667","4142.3574","0","2529.6667"
19/08/2020 08:30,"152.4837","2014.1935","2166.6772","904.4733","2918.6667"
19/08/2020 08:45,"848.5967","3311.3784","4159.9751","3.6216","3315"
19/08/2020 09:00,"168.9009","2803.2588","2972.1597","855.7412","3659"
19/08/2020 09:15,"547.425","3493.0547","4040.4797","486.2787","3979.3333"
19/08/2020 09:30,"945.921","3551.0415","4496.9624","722.6249","4273.6665"
19/08/2020 09:45,"0","2662.4932","2662.4932","1932.8403","4595.3335"
19/08/2020 10:00,"0","3504.8733","3504.8733","1405.1267","4910"
19/08/2020 10:15,"0","2839.5195","2839.5195","2324.147","5163.6665"
19/08/2020 10:30,"0","3177.0049","3177.0049","2141.9951","5319"
19/08/2020 10:45,"0","2513.27","2513.27","2974.3965","5487.6665"
19/08/2020 11:00,"0","3205.7773","3205.7773","2433.5562","5639.3335"
19/08/2020 11:15,"0","3691.668","3691.668","2169.6655","5861.3335"
19/08/2020 11:30,"0","2101.5256","2101.5256","3880.8079","5982.3335"
19/08/2020 11:45,"0","4806.5938","4806.5938","1248.0726","6054.6665"
19/08/2020 12:00,"0","3850.7493","3850.7493","2297.2507","6148"
19/08/2020 12:15,"0","4793.0806","4793.0806","1426.5858","6219.6665"
19/08/2020 12:30,"25.9506","4867.793","4893.7437","1429.5406","6297.3335"
19/08/2020 12:45,"0","2161.3726","2161.3726","4097.9609","6259.3335"
19/08/2020 13:00,"261.4057","5881.791","6143.1968","318.209","6200"
19/08/2020 13:15,"0","3648.9954","3648.9954","2540.6711","6189.6665"
19/08/2020 13:30,"0","3420.9141","3420.9141","2689.4194","6110.3335"
19/08/2020 13:45,"0","3649.8547","3649.8547","2484.4788","6134.3335"
19/08/2020 14:00,"0","5230.9521","5230.9521","739.3813","5970.3335"
19/08/2020 14:15,"0","3706.9546","3706.9546","2062.0454","5769"
19/08/2020 14:30,"0","4209.7451","4209.7451","1393.2546","5603"
19/08/2020 14:45,"96.5949","3891.6958","3988.2908","1557.6377","5449.3335"
19/08/2020 15:00,"557.6835","2849.8792","3407.5627","2282.1208","5132"
19/08/2020 15:15,"795.2025","4154.0273","4949.23","723.3062","4877.3335"
19/08/2020 15:30,"1500.3875","4569.3335","6069.7207","0","4569.3335"
19/08/2020 15:45,"812.2711","4128.7266","4940.9976","12.2737","4141"
19/08/2020 16:00,"725.9873","3689","4414.9873","0","3689"
19/08/2020 16:15,"1153.4323","3341.3333","4494.7656","0","3341.3333"
19/08/2020 16:30,"1868.9484","3039","4907.9482","0","3039"
19/08/2020 16:45,"99.7172","2561.5942","2661.3115","77.0725","2638.6667"
19/08/2020 17:00,"3720.7185","2199.3333","5920.0518","0","2199.3333"
19/08/2020 17:15,"2569.0818","1793.6666","4362.7485","0","1793.6666"
19/08/2020 17:30,"4808.5396","1325.3334","6133.873","0","1325.3334"
