Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
06/05/2020 00:00,"574.2404","0","574.2404","0","0"
06/05/2020 00:15,"489.4431","0","489.4431","0","0"
06/05/2020 00:30,"517.4742","0","517.4742","0","0"
06/05/2020 00:45,"1023.1829","0","1023.1829","0","0"
06/05/2020 01:00,"471.9258","0","471.9258","0","0"
06/05/2020 01:15,"890.4221","0","890.4221","0","0"
06/05/2020 01:30,"547.8694","0","547.8694","0","0"
06/05/2020 01:45,"543.597","0","543.597","0","0"
06/05/2020 02:00,"586.6757","0","586.6757","0","0"
06/05/2020 02:15,"1032.5396","0","1032.5396","0","0"
06/05/2020 02:30,"489.4037","0","489.4037","0","0"
06/05/2020 02:45,"593.4708","0","593.4708","0","0"
06/05/2020 03:00,"557.3242","0","557.3242","0","0"
06/05/2020 03:15,"481.5477","0","481.5477","0","0"
06/05/2020 03:30,"616.6053","0","616.6053","0","0"
06/05/2020 03:45,"492.9163","0","492.9163","0","0"
06/05/2020 04:00,"511.4951","0","511.4951","0","0"
06/05/2020 04:15,"618.0883","0","618.0883","0","0"
06/05/2020 04:30,"505.7287","0","505.7287","0","0"
06/05/2020 04:45,"535.4897","0","535.4897","0","0"
06/05/2020 05:00,"577.0037","0","577.0037","0","0"
06/05/2020 05:15,"539.7297","0","539.7297","0","0"
06/05/2020 05:30,"540.7153","0","540.7153","0","0"
06/05/2020 05:45,"452.8785","0","452.8785","0","0"
06/05/2020 06:00,"586.7085","21","607.7085","0","21"
06/05/2020 06:15,"551.8212","61","612.8212","0","61"
06/05/2020 06:30,"730.8245","178.3333","909.1578","0","178.3333"
06/05/2020 06:45,"130.9338","375.5914","506.5252","45.4086","421"
06/05/2020 07:00,"164.9282","664.4186","829.3467","47.5814","712"
06/05/2020 07:15,"0","550.6478","550.6478","207.0189","757.6667"
06/05/2020 07:30,"602.8514","518.7908","1121.6423","68.8759","587.6667"
06/05/2020 07:45,"145.0966","621.4559","766.5525","413.2941","1034.75"
06/05/2020 08:00,"261.6145","848.4329","1110.0474","44.5671","893"
06/05/2020 08:15,"497.6349","886.3457","1383.9806","636.6543","1523"
06/05/2020 08:30,"2269.5127","1097","3366.5127","0","1097"
06/05/2020 08:45,"1460.7744","1726.6666","3187.4409","0","1726.6666"
06/05/2020 09:00,"0","891.3377","891.3377","412.9957","1304.3334"
06/05/2020 09:15,"918.0803","4059.9451","4978.0254","615.0549","4675"
06/05/2020 09:30,"2956.0642","1848.9421","4805.0063","400.3911","2249.3333"
06/05/2020 09:45,"0","556.672","556.672","1306.6614","1863.3334"
06/05/2020 10:00,"0","784.5183","784.5183","953.8151","1738.3334"
06/05/2020 10:15,"346.2865","1185.2736","1531.5601","1128.0597","2313.3333"
06/05/2020 10:30,"0","965.8467","965.8467","4142.4868","5108.3335"
06/05/2020 10:45,"0","788.46","788.46","3904.2065","4692.6665"
06/05/2020 11:00,"0","1091.3865","1091.3865","2679.6135","3771"
06/05/2020 11:15,"0","566.2817","566.2817","3107.0515","3673.3333"
06/05/2020 11:30,"0","881.0562","881.0562","4233.2773","5114.3335"
06/05/2020 11:45,"0","547.1807","547.1807","6430.4858","6977.6665"
06/05/2020 12:00,"0","399.4185","399.4185","5566.248","5965.6665"
06/05/2020 12:15,"0","430.9019","430.9019","3747.0981","4178"
06/05/2020 12:30,"0","487.6301","487.6301","4064.7034","4552.3335"
06/05/2020 12:45,"0","567.6423","567.6423","2992.3577","3560"
06/05/2020 13:00,"0","595.2671","595.2671","3557.3994","4152.6665"
06/05/2020 13:15,"0","1446.5649","1446.5649","5496.7686","6943.3335"
06/05/2020 13:30,"0","325.9561","325.9561","6884.3774","7210.3335"
06/05/2020 13:45,"0","896.25","896.25","5610.0835","6506.3335"
06/05/2020 14:00,"0","516.5264","516.5264","5975.1401","6491.6665"
06/05/2020 14:15,"0","947.0415","947.0415","5631.625","6578.6665"
06/05/2020 14:30,"0","1266.9277","1266.9277","3940.0723","5207"
06/05/2020 14:45,"0","993.9033","993.9033","5159.0967","6153"
06/05/2020 15:00,"0","752.8843","752.8843","5014.1157","5767"
06/05/2020 15:15,"0","670.2949","670.2949","3690.0386","4360.3335"
06/05/2020 15:30,"0","442.707","442.707","1311.6263","1754.3334"
06/05/2020 15:45,"0","740.2244","740.2244","1192.109","1932.3334"
06/05/2020 16:00,"0","1090.1279","1090.1279","2838.5388","3928.6667"
06/05/2020 16:15,"0","674.8401","674.8401","2350.8267","3025.6667"
06/05/2020 16:30,"0","584.6988","584.6988","406.3012","991"
06/05/2020 16:45,"38.0964","490.2041","528.3005","388.1292","878.3333"
06/05/2020 17:00,"12.9966","524.2687","537.2653","166.7313","691"
06/05/2020 17:15,"80.8841","643.2163","724.1004","197.4504","840.6667"
06/05/2020 17:30,"0","688.1591","688.1591","434.1743","1122.3334"
06/05/2020 17:45,"0","511.1654","511.1654","484.8346","996"
06/05/2020 18:00,"623.5696","383","1006.5696","0","383"
06/05/2020 18:15,"571.9741","250.3333","822.3074","0","250.3333"
06/05/2020 18:30,"515.4698","277.6667","793.1365","0","277.6667"
06/05/2020 18:45,"1288.2849","60.3333","1348.6183","0","60.3333"
06/05/2020 19:00,"819.7983","11.3333","831.1316","0","11.3333"
06/05/2020 19:15,"704.2823","6.6667","710.949","0","6.6667"
06/05/2020 19:30,"583.9284","0","583.9284","0","0"
06/05/2020 19:45,"1094.0878","0","1094.0878","0","0"
06/05/2020 20:00,"615.4804","0","615.4804","0","0"
06/05/2020 20:15,"653.1034","0","653.1034","0","0"
06/05/2020 20:30,"706.2461","0","706.2461","0","0"
06/05/2020 20:45,"662.0815","0","662.0815","0","0"
06/05/2020 21:00,"630.8102","0","630.8102","0","0"
06/05/2020 21:15,"554.0176","0","554.0176","0","0"
06/05/2020 21:30,"598.8695","0","598.8695","0","0"
06/05/2020 21:45,"1096.4407","0","1096.4407","0","0"
06/05/2020 22:00,"890.0701","0","890.0701","0","0"
06/05/2020 22:15,"884.5327","0","884.5327","0","0"
06/05/2020 22:30,"835.3692","0","835.3692","0","0"
06/05/2020 22:45,"783.6467","0","783.6467","0","0"
06/05/2020 23:00,"759.313","0","759.313","0","0"
06/05/2020 23:15,"999.0251","0","999.0251","0","0"
06/05/2020 23:30,"669.5731","0","669.5731","0","0"
06/05/2020 23:45,"654.583","0","654.583","0","0"
07/05/2020 00:00,"1052.1577","0","1052.1577","0","0"
07/05/2020 00:15,"475.2327","0","475.2327","0","0"
07/05/2020 00:30,"1173.3556","0","1173.3556","0","0"
07/05/2020 00:45,"3211.4006","0","3211.4006","0","0"
07/05/2020 01:00,"3378.5007","0","3378.5007","0","0"
07/05/2020 01:15,"1933.8136","0","1933.8136","0","0"
