Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
12/02/2020 00:00,"5625.7856","0","5625.7856","0","0"
12/02/2020 00:15,"9241.2061","0","9241.2061","0","0"
12/02/2020 00:30,"10453.2881","0","10453.2881","0","0"
12/02/2020 00:45,"8208.3438","0","8208.3438","0","0"
12/02/2020 01:00,"3335.8503","0","3335.8503","0","0"
12/02/2020 01:15,"704.3736","0","704.3736","0","0"
12/02/2020 01:30,"688.2907","0","688.2907","0","0"
12/02/2020 01:45,"2322.2043","0","2322.2043","0","0"
12/02/2020 02:00,"1845.6219","0","1845.6219","0","0"
12/02/2020 02:15,"1649.4108","0","1649.4108","0","0"
12/02/2020 02:30,"1107.4392","0","1107.4392","0","0"
12/02/2020 02:45,"617.384","0","617.384","0","0"
12/02/2020 03:00,"644.6227","0","644.6227","0","0"
12/02/2020 03:15,"649.3582","0","649.3582","0","0"
12/02/2020 03:30,"670.185","0","670.185","0","0"
12/02/2020 03:45,"716.7731","0","716.7731","0","0"
12/02/2020 04:00,"666.4848","0","666.4848","0","0"
12/02/2020 04:15,"1609.6561","0","1609.6561","0","0"
12/02/2020 04:30,"1087.0408","0","1087.0408","0","0"
12/02/2020 04:45,"1412.5334","0","1412.5334","0","0"
12/02/2020 05:00,"681.757","0","681.757","0","0"
12/02/2020 05:15,"1095.1587","0","1095.1587","0","0"
12/02/2020 05:30,"2022.928","0","2022.928","0","0"
12/02/2020 05:45,"669.9509","0","669.9509","0","0"
12/02/2020 06:00,"2400.5129","0","2400.5129","0","0"
12/02/2020 06:15,"1865.0527","0","1865.0527","0","0"
12/02/2020 06:30,"2663.4099","0","2663.4099","0","0"
12/02/2020 06:45,"2566.7234","0","2566.7234","0","0"
12/02/2020 07:00,"3317.2681","17.3333","3334.6013","0","17.3333"
12/02/2020 07:15,"6691.8315","80","6771.8315","0","80"
12/02/2020 07:30,"10738.4082","147","10885.4082","0","147"
12/02/2020 07:45,"10567.3525","580","11147.3525","0","580"
12/02/2020 08:00,"351.878","812","1163.8779","0","812"
12/02/2020 08:15,"1572.5642","890","2462.5642","0","890"
12/02/2020 08:30,"98.4104","1206.5752","1304.9856","476.4248","1683"
12/02/2020 08:45,"122.3979","1571.8304","1694.2284","217.8362","1789.6666"
12/02/2020 09:00,"72.7776","1857.2837","1930.0613","654.0496","2511.3333"
12/02/2020 09:15,"212.3966","2370.3923","2582.7888","196.941","2567.3333"
12/02/2020 09:30,"0","1502.075","1502.075","892.2583","2394.3333"
12/02/2020 09:45,"0","1897.7557","1897.7557","1317.5775","3215.3333"
12/02/2020 10:00,"0","2695.8196","2695.8196","1528.1804","4224"
12/02/2020 10:15,"0","1668.4709","1668.4709","2813.1956","4481.6665"
12/02/2020 10:30,"0","1477.1077","1477.1077","2487.8923","3965"
12/02/2020 10:45,"0","1737.5325","1737.5325","2099.1343","3836.6667"
12/02/2020 11:00,"0","1317.187","1317.187","3087.4795","4404.6665"
12/02/2020 11:15,"0","681.6482","681.6482","3891.3518","4573"
12/02/2020 11:30,"0","1049.0176","1049.0176","3892.3159","4941.3335"
12/02/2020 11:45,"0","755.9595","755.9595","4399.0405","5155"
12/02/2020 12:00,"0","1422.3257","1422.3257","3753.3408","5175.6665"
12/02/2020 12:15,"0","1540.8193","1540.8193","3421.5142","4962.3335"
12/02/2020 12:30,"0","1808.2598","1808.2598","3121.7402","4930"
12/02/2020 12:45,"0","1042.5886","1042.5886","3986.0779","5028.6665"
12/02/2020 13:00,"0","671.4138","671.4138","2641.9194","3313.3333"
12/02/2020 13:15,"0","945.1562","945.1562","4113.1772","5058.3335"
12/02/2020 13:30,"0","904.1794","904.1794","3787.8206","4692"
12/02/2020 13:45,"0","641.5535","641.5535","3727.78","4369.3335"
12/02/2020 14:00,"0","645.188","645.188","3013.4788","3658.6667"
12/02/2020 14:15,"0","968.6655","968.6655","2287.0012","3255.6667"
12/02/2020 14:30,"0","1547.3827","1547.3827","1586.6173","3134"
12/02/2020 14:45,"0","714.9631","714.9631","2089.7036","2804.6667"
12/02/2020 15:00,"30.6058","1670.0802","1700.686","398.5865","2068.6667"
12/02/2020 15:15,"229.6895","1217.4912","1447.1807","235.1755","1452.6666"
12/02/2020 15:30,"0","886.3116","886.3116","509.6883","1396"
12/02/2020 15:45,"335.1373","708.5303","1043.6676","148.803","857.3333"
12/02/2020 16:00,"193.1464","448","641.1464","0","448"
12/02/2020 16:15,"645.8141","342.3333","988.1475","0","342.3333"
12/02/2020 16:30,"534.7118","191","725.7118","0","191"
12/02/2020 16:45,"1251.9674","83.6667","1335.634","0","83.6667"
12/02/2020 17:00,"906.3763","20.3333","926.7096","0","20.3333"
12/02/2020 17:15,"727.641","4.3333","731.9743","0","4.3333"
12/02/2020 17:30,"1286.2218","0","1286.2218","0","0"
12/02/2020 17:45,"1208.97","0","1208.97","0","0"
12/02/2020 18:00,"1237.8835","0","1237.8835","0","0"
12/02/2020 18:15,"1260.6942","0","1260.6942","0","0"
12/02/2020 18:30,"1356.1501","0","1356.1501","0","0"
12/02/2020 18:45,"943.0013","0","943.0013","0","0"
12/02/2020 19:00,"1341.5795","0","1341.5795","0","0"
12/02/2020 19:15,"1819.9897","0","1819.9897","0","0"
12/02/2020 19:30,"1208.5251","0","1208.5251","0","0"
12/02/2020 19:45,"1962.5104","0","1962.5104","0","0"
12/02/2020 20:00,"1986.4448","0","1986.4448","0","0"
12/02/2020 20:15,"1457.2622","0","1457.2622","0","0"
12/02/2020 20:30,"762.5765","0","762.5765","0","0"
12/02/2020 20:45,"1651.396","0","1651.396","0","0"
12/02/2020 21:00,"1244.2081","0","1244.2081","0","0"
12/02/2020 21:15,"1665.4382","0","1665.4382","0","0"
12/02/2020 21:30,"902.6741","0","902.6741","0","0"
12/02/2020 21:45,"1841.5607","0","1841.5607","0","0"
12/02/2020 22:00,"1164.7046","0","1164.7046","0","0"
12/02/2020 22:15,"1774.976","0","1774.976","0","0"
12/02/2020 22:30,"1204.9717","0","1204.9717","0","0"
12/02/2020 22:45,"1139.0858","0","1139.0858","0","0"
12/02/2020 23:00,"1329.7275","0","1329.7275","0","0"
12/02/2020 23:15,"1043.4615","0","1043.4615","0","0"
12/02/2020 23:30,"1114.2354","0","1114.2354","0","0"
12/02/2020 23:45,"734.2733","0","734.2733","0","0"
13/02/2020 00:00,"7216.8735","0","7216.8735","0","0"
13/02/2020 00:15,"12491.291","0","12491.291","0","0"
13/02/2020 00:30,"13146.4375","0","13146.4375","0","0"
13/02/2020 00:45,"9371.9395","0","9371.9395","0","0"
13/02/2020 01:00,"3253.4546","0","3253.4546","0","0"
