Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
14/10/2020 00:00,"6431.4087","0","6431.4087","0","0"
14/10/2020 00:15,"11720.7949","0","11720.7949","0","0"
14/10/2020 00:30,"12991.5166","0","12991.5166","0","0"
14/10/2020 00:45,"10134.2969","0","10134.2969","0","0"
14/10/2020 01:00,"733.6077","0","733.6077","0","0"
14/10/2020 01:15,"780.0275","0","780.0275","0","0"
14/10/2020 01:30,"1198.6565","0","1198.6565","0","0"
14/10/2020 01:45,"715.0099","0","715.0099","0","0"
14/10/2020 02:00,"755.0316","0","755.0316","0","0"
14/10/2020 02:15,"640.5684","0","640.5684","0","0"
14/10/2020 02:30,"525.0851","0","525.0851","0","0"
14/10/2020 02:45,"522.3265","0","522.3265","0","0"
14/10/2020 03:00,"438.7634","0","438.7634","0","0"
14/10/2020 03:15,"442.2083","0","442.2083","0","0"
14/10/2020 03:30,"628.8962","0","628.8962","0","0"
14/10/2020 03:45,"506.1503","0","506.1503","0","0"
14/10/2020 04:00,"500.3448","0","500.3448","0","0"
14/10/2020 04:15,"551.2785","0","551.2785","0","0"
14/10/2020 04:30,"468.1442","0","468.1442","0","0"
14/10/2020 04:45,"705.2028","0","705.2028","0","0"
14/10/2020 05:00,"476.9452","0","476.9452","0","0"
14/10/2020 05:15,"841.2286","0","841.2286","0","0"
14/10/2020 05:30,"596.8639","0","596.8639","0","0"
14/10/2020 05:45,"633.9583","0","633.9583","0","0"
14/10/2020 06:00,"2185.1748","0","2185.1748","0","0"
14/10/2020 06:15,"1380.2407","0","1380.2407","0","0"
14/10/2020 06:30,"625.059","0","625.059","0","0"
14/10/2020 06:45,"1014.6827","0","1014.6827","0","0"
14/10/2020 07:00,"4447.4775","0","4447.4775","0","0"
14/10/2020 07:15,"8246.9404","67","8313.9404","0","67"
14/10/2020 07:30,"9144.6338","301","9445.6338","0","301"
14/10/2020 07:45,"8970.5312","626.3333","9596.8643","0","626.3333"
14/10/2020 08:00,"270.0123","536.0193","806.0316","487.9807","1024"
14/10/2020 08:15,"0","878.3353","878.3353","863.6647","1742"
14/10/2020 08:30,"499.7168","2053.7317","2553.4485","41.6015","2095.3333"
14/10/2020 08:45,"421.1982","863.5095","1284.7076","2056.1572","2919.6667"
14/10/2020 09:00,"164.9833","1020.1349","1185.1182","502.8651","1523"
14/10/2020 09:15,"0","459.4326","459.4326","1286.9008","1746.3334"
14/10/2020 09:30,"0","733.2955","733.2955","639.7045","1373"
14/10/2020 09:45,"0","1014.5557","1014.5557","2194.7776","3209.3333"
14/10/2020 10:00,"0","768.3572","768.3572","3934.3093","4702.6665"
14/10/2020 10:15,"0","548.5889","548.5889","4399.4111","4948"
14/10/2020 10:30,"0","1024.4156","1024.4156","1979.2511","3003.6667"
14/10/2020 10:45,"0","673.3035","673.3035","3774.6965","4448"
14/10/2020 11:00,"0","646.7944","646.7944","4461.8721","5108.6665"
14/10/2020 11:15,"0","491.9766","491.9766","2936.3567","3428.3333"
14/10/2020 11:30,"0","602.0815","602.0815","4913.252","5515.3335"
14/10/2020 11:45,"0","443.0356","443.0356","4684.2979","5127.3335"
14/10/2020 12:00,"0","613.7432","613.7432","4549.5903","5163.3335"
14/10/2020 12:15,"0","1252.2246","1252.2246","2999.7754","4252"
14/10/2020 12:30,"0","699.1655","699.1655","2094.5012","2793.6667"
14/10/2020 12:45,"0","1344.5304","1344.5304","1530.8029","2875.3333"
14/10/2020 13:00,"0","1168.7888","1168.7888","1814.5444","2983.3333"
14/10/2020 13:15,"0","922.7014","922.7014","2799.9653","3722.6667"
14/10/2020 13:30,"0","2488.9675","2488.9675","2710.366","5199.3335"
14/10/2020 13:45,"0","1071.8843","1071.8843","2444.7825","3516.6667"
14/10/2020 14:00,"1132.3038","1792.4155","2924.7192","586.9177","2379.3333"
14/10/2020 14:15,"0","1081.6653","1081.6653","716.6681","1798.3334"
14/10/2020 14:30,"1585.177","1368","2953.177","0","1368"
14/10/2020 14:45,"157.0791","756.7797","913.8588","363.2203","1120"
14/10/2020 15:00,"200.2653","926.412","1126.6774","63.2547","989.6667"
14/10/2020 15:15,"901.3759","985.6285","1887.0044","217.0381","1202.6666"
14/10/2020 15:30,"52.9958","1531.1721","1584.168","928.4946","2459.6667"
14/10/2020 15:45,"495.8747","749.7018","1245.5764","630.6316","1380.3334"
14/10/2020 16:00,"1471.7898","444.3333","1916.1232","0","444.3333"
14/10/2020 16:15,"1024.6599","399.6667","1424.3265","0","399.6667"
14/10/2020 16:30,"994.8593","316","1310.8593","0","316"
14/10/2020 16:45,"1090.5927","205.3333","1295.926","0","205.3333"
14/10/2020 17:00,"1270.3584","188","1458.3584","0","188"
14/10/2020 17:15,"1430.868","107.6667","1538.5347","0","107.6667"
14/10/2020 17:30,"1387.5664","10.6667","1398.233","0","10.6667"
14/10/2020 17:45,"1341.3136","0","1341.3136","0","0"
14/10/2020 18:00,"1326.5281","0","1326.5281","0","0"
14/10/2020 18:15,"2480.9395","0","2480.9395","0","0"
14/10/2020 18:30,"1681.6758","0","1681.6758","0","0"
14/10/2020 18:45,"1588.0295","0","1588.0295","0","0"
14/10/2020 19:00,"1195.3221","0","1195.3221","0","0"
14/10/2020 19:15,"1331.7722","0","1331.7722","0","0"
14/10/2020 19:30,"1158.8025","0","1158.8025","0","0"
14/10/2020 19:45,"1062.2798","0","1062.2798","0","0"
14/10/2020 20:00,"1519.9054","0","1519.9054","0","0"
14/10/2020 20:15,"1987.082","0","1987.082","0","0"
