Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
27/05/2020 00:00,"728.5812","0","728.5812","0","0"
27/05/2020 00:15,"1029.3008","0","1029.3008","0","0"
27/05/2020 00:30,"1225.3239","0","1225.3239","0","0"
27/05/2020 00:45,"1415.9971","0","1415.9971","0","0"
27/05/2020 01:00,"713.8593","0","713.8593","0","0"
27/05/2020 01:15,"974.3812","0","974.3812","0","0"
27/05/2020 01:30,"630.4251","0","630.4251","0","0"
27/05/2020 01:45,"784.5754","0","784.5754","0","0"
27/05/2020 02:00,"840.7697","0","840.7697","0","0"
27/05/2020 02:15,"741.7393","0","741.7393","0","0"
27/05/2020 02:30,"1418.8855","0","1418.8855","0","0"
27/05/2020 02:45,"831.8406","0","831.8406","0","0"
27/05/2020 03:00,"791.6142","0","791.6142","0","0"
27/05/2020 03:15,"665.5994","0","665.5994","0","0"
27/05/2020 03:30,"584.9429","0","584.9429","0","0"
27/05/2020 03:45,"692.5191","0","692.5191","0","0"
27/05/2020 04:00,"651.0518","0","651.0518","0","0"
27/05/2020 04:15,"656.7885","0","656.7885","0","0"
27/05/2020 04:30,"1153.7185","0","1153.7185","0","0"
27/05/2020 04:45,"618.6302","0","618.6302","0","0"
27/05/2020 05:00,"589.9805","0","589.9805","0","0"
27/05/2020 05:15,"908.7735","0","908.7735","0","0"
27/05/2020 05:30,"916.5427","7.3333","923.876","0","7.3333"
27/05/2020 05:45,"1411.1611","75.6667","1486.8278","0","75.6667"
27/05/2020 06:00,"537.2568","267.3333","804.5901","0","267.3333"
27/05/2020 06:15,"154.5662","410","564.5662","0","410"
27/05/2020 06:30,"601.9464","565.6667","1167.613","0","565.6667"
27/05/2020 06:45,"938.4965","699.5162","1638.0127","29.8171","729.3333"
27/05/2020 07:00,"711.6438","741.3333","1452.9771","0","741.3333"
27/05/2020 07:15,"370.1575","957.0434","1327.2009","513.9566","1471"
27/05/2020 07:30,"279.0201","1083.0442","1362.0643","541.2892","1624.3334"
27/05/2020 07:45,"508.9621","916.1558","1425.1179","168.5108","1084.6666"
27/05/2020 08:00,"0","1501.1924","1501.1924","1759.4744","3260.6667"
27/05/2020 08:15,"0","836.3438","836.3438","1943.4062","2779.75"
27/05/2020 08:30,"8.6616","1311.4473","1320.1089","1124.886","2436.3333"
27/05/2020 08:45,"995.2581","3506.3616","4501.6196","434.9716","3941.3333"
27/05/2020 09:00,"1182.4005","4981.6665","6164.0669","0","4981.6665"
27/05/2020 09:15,"1962.9509","4863","6825.9512","0","4863"
27/05/2020 09:30,"310.5578","3201.167","3511.7249","375.833","3577"
27/05/2020 09:45,"1027.5596","1568.9261","2596.4858","1519.0739","3088"
27/05/2020 10:00,"452.156","2130.6189","2582.7749","3308.7146","5439.3335"
27/05/2020 10:15,"0","1724.2266","1724.2266","4982.1069","6706.3335"
27/05/2020 10:30,"0","835.3975","835.3975","6288.936","7124.3335"
27/05/2020 10:45,"0","864.9263","864.9263","4486.4072","5351.3335"
