Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
19/02/2020 00:00,"6068.3057","0","6068.3057","0","0"
19/02/2020 00:15,"10551.9219","0","10551.9219","0","0"
19/02/2020 00:30,"10658.4883","0","10658.4883","0","0"
19/02/2020 00:45,"5131.0142","0","5131.0142","0","0"
19/02/2020 01:00,"4243.3989","0","4243.3989","0","0"
19/02/2020 01:15,"5361.1016","0","5361.1016","0","0"
19/02/2020 01:30,"3994.1169","0","3994.1169","0","0"
19/02/2020 01:45,"682.8391","0","682.8391","0","0"
19/02/2020 02:00,"2063.8489","0","2063.8489","0","0"
19/02/2020 02:15,"2513.407","0","2513.407","0","0"
19/02/2020 02:30,"2157.2061","0","2157.2061","0","0"
19/02/2020 02:45,"2095.5076","0","2095.5076","0","0"
19/02/2020 03:00,"2066.5503","0","2066.5503","0","0"
19/02/2020 03:15,"1791.0435","0","1791.0435","0","0"
19/02/2020 03:30,"2449.8635","0","2449.8635","0","0"
19/02/2020 03:45,"1944.5037","0","1944.5037","0","0"
19/02/2020 04:00,"1894.2786","0","1894.2786","0","0"
19/02/2020 04:15,"2418.1438","0","2418.1438","0","0"
19/02/2020 04:30,"1672.015","0","1672.015","0","0"
19/02/2020 04:45,"1863.2014","0","1863.2014","0","0"
19/02/2020 05:00,"1479.2382","0","1479.2382","0","0"
19/02/2020 05:15,"1633.0144","0","1633.0144","0","0"
19/02/2020 05:30,"1348.9141","0","1348.9141","0","0"
19/02/2020 05:45,"1895.1851","0","1895.1851","0","0"
19/02/2020 06:00,"2874.6414","0","2874.6414","0","0"
19/02/2020 06:15,"3291.4487","0","3291.4487","0","0"
19/02/2020 06:30,"3074.4163","0","3074.4163","0","0"
19/02/2020 06:45,"2929.9028","5.6667","2935.5696","0","5.6667"
19/02/2020 07:00,"3211.2559","45","3256.2559","0","45"
19/02/2020 07:15,"6811.2583","377","7188.2583","0","377"
19/02/2020 07:30,"11513.1211","768.3333","12281.4541","0","768.3333"
19/02/2020 07:45,"11763.6992","992.6667","12756.3662","0","992.6667"
19/02/2020 08:00,"14.8868","670.205","685.0917","442.1284","1112.3334"
19/02/2020 08:15,"726.4839","1275.0027","2001.4866","548.9974","1824"
19/02/2020 08:30,"966.0735","867.3436","1833.417","839.6564","1707"
19/02/2020 08:45,"54.117","2170.3972","2224.5142","468.6028","2639"
19/02/2020 09:00,"313.3182","1605.2061","1918.5243","1459.4607","3064.6667"
19/02/2020 09:15,"0","1955.9016","1955.9016","2259.4319","4215.3335"
19/02/2020 09:30,"0","1547.3096","1547.3096","2462.6904","4010"
19/02/2020 09:45,"0","1179.1844","1179.1844","1482.8156","2662"
19/02/2020 10:00,"0","2339.7524","2339.7524","2551.9141","4891.6665"
19/02/2020 10:15,"0","1987.8511","1987.8511","2535.1489","4523"
19/02/2020 10:30,"0","1956.9698","1956.9698","1917.6969","3874.6667"
19/02/2020 10:45,"0","1713.073","1713.073","4031.5935","5744.6665"
19/02/2020 11:00,"0","1234.2795","1234.2795","3727.7205","4962"
19/02/2020 11:15,"0","937.1948","937.1948","4530.4717","5467.6665"
19/02/2020 11:30,"0","1601.4443","1601.4443","2439.2224","4040.6667"
19/02/2020 11:45,"0","1808.4177","1808.4177","1682.5823","3491"
19/02/2020 12:00,"0","1613.5642","1613.5642","1754.1025","3367.6667"
19/02/2020 12:15,"0","2274.8931","2274.8931","960.4402","3235.3333"
19/02/2020 12:30,"0","1439.0226","1439.0226","1143.3107","2582.3333"
19/02/2020 12:45,"0","1643.9818","1643.9818","878.6849","2522.6667"
19/02/2020 13:00,"0","1555.4727","1555.4727","626.5273","2182"
19/02/2020 13:15,"0","758.1145","758.1145","1528.5522","2286.6667"
19/02/2020 13:30,"101.4926","1420.8833","1522.376","540.45","1961.3334"
19/02/2020 13:45,"0","758.4259","758.4259","856.5741","1615"
19/02/2020 14:00,"270.2268","1433.8639","1704.0907","238.8027","1672.6666"
19/02/2020 14:15,"430.785","1338.3158","1769.1008","297.6842","1636"
19/02/2020 14:30,"555.264","1537.275","2092.5391","141.7249","1679"
19/02/2020 14:45,"960.803","1194.4589","2155.262","327.2078","1521.6666"
19/02/2020 15:00,"642.0342","1020.5877","1662.6218","47.4123","1068"
19/02/2020 15:15,"873.0626","960.6667","1833.7292","0","960.6667"
19/02/2020 15:30,"1073.2382","627","1700.2382","0","627"
19/02/2020 15:45,"836.2645","488","1324.2645","0","488"
19/02/2020 16:00,"1044.3312","347","1391.3312","0","347"
19/02/2020 16:15,"1157.604","104","1261.604","0","104"
19/02/2020 16:30,"1941.8207","47.3333","1989.1541","0","47.3333"
19/02/2020 16:45,"1864.0647","10.6667","1874.7313","0","10.6667"
19/02/2020 17:00,"2142.0845","21","2163.0845","0","21"
19/02/2020 17:15,"1439.635","3.6667","1443.3016","0","3.6667"
19/02/2020 17:30,"1306.8604","0","1306.8604","0","0"
19/02/2020 17:45,"1348.1492","0","1348.1492","0","0"
19/02/2020 18:00,"1110.5801","0","1110.5801","0","0"
19/02/2020 18:15,"1759.1843","0","1759.1843","0","0"
19/02/2020 18:30,"1129.6283","0","1129.6283","0","0"
19/02/2020 18:45,"2050.5164","0","2050.5164","0","0"
19/02/2020 19:00,"1672.6412","0","1672.6412","0","0"
19/02/2020 19:15,"1649.4114","0","1649.4114","0","0"
19/02/2020 19:30,"1707.63","0","1707.63","0","0"
19/02/2020 19:45,"1200.4745","0","1200.4745","0","0"
19/02/2020 20:00,"2002.0942","0","2002.0942","0","0"
19/02/2020 20:15,"3696.7354","0","3696.7354","0","0"
19/02/2020 20:30,"4121.7505","0","4121.7505","0","0"
19/02/2020 20:45,"1311.0208","0","1311.0208","0","0"
19/02/2020 21:00,"1166.0878","0","1166.0878","0","0"
19/02/2020 21:15,"1367.3268","0","1367.3268","0","0"
19/02/2020 21:30,"1111.1481","0","1111.1481","0","0"
19/02/2020 21:45,"1129.9099","0","1129.9099","0","0"
19/02/2020 22:00,"1275.3938","0","1275.3938","0","0"
19/02/2020 22:15,"1770.9093","0","1770.9093","0","0"
19/02/2020 22:30,"5661.999","0","5661.999","0","0"
19/02/2020 22:45,"7286.8979","0","7286.8979","0","0"
19/02/2020 23:00,"5739.0894","0","5739.0894","0","0"
19/02/2020 23:15,"4020.5198","0","4020.5198","0","0"
19/02/2020 23:30,"5381.5098","0","5381.5098","0","0"
19/02/2020 23:45,"2541.2295","0","2541.2295","0","0"
20/02/2020 00:00,"5029.21","0","5029.21","0","0"
20/02/2020 00:15,"8736.9854","0","8736.9854","0","0"
20/02/2020 00:30,"8382.9492","0","8382.9492","0","0"
20/02/2020 00:45,"7553.0781","0","7553.0781","0","0"
20/02/2020 01:00,"5674.3447","0","5674.3447","0","0"
20/02/2020 01:15,"4273.5532","0","4273.5532","0","0"
20/02/2020 01:30,"1815.8743","0","1815.8743","0","0"
20/02/2020 01:45,"2231.1182","0","2231.1182","0","0"
20/02/2020 02:00,"1637.7928","0","1637.7928","0","0"
20/02/2020 02:15,"3398.4619","0","3398.4619","0","0"
