Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
23/09/2020 00:00,"2151.9502","0","2151.9502","0","0"
23/09/2020 00:15,"3273.8423","0","3273.8423","0","0"
23/09/2020 00:30,"4372.2505","0","4372.2505","0","0"
23/09/2020 00:45,"5585.856","0","5585.856","0","0"
23/09/2020 01:00,"3956.9175","0","3956.9175","0","0"
23/09/2020 01:15,"2078.48","0","2078.48","0","0"
23/09/2020 01:30,"847.702","0","847.702","0","0"
23/09/2020 01:45,"3173.6636","0","3173.6636","0","0"
23/09/2020 02:00,"627.2768","0","627.2768","0","0"
23/09/2020 02:15,"1641.0164","0","1641.0164","0","0"
23/09/2020 02:30,"1237.6206","0","1237.6206","0","0"
23/09/2020 02:45,"1258.5494","0","1258.5494","0","0"
23/09/2020 03:00,"2514.5439","0","2514.5439","0","0"
23/09/2020 03:15,"799.2748","0","799.2748","0","0"
23/09/2020 03:30,"1983.2603","0","1983.2603","0","0"
23/09/2020 03:45,"1041.5358","0","1041.5358","0","0"
23/09/2020 04:00,"1820.613","0","1820.613","0","0"
23/09/2020 04:15,"1206.0519","0","1206.0519","0","0"
23/09/2020 04:30,"1245.5925","0","1245.5925","0","0"
23/09/2020 04:45,"2516.8325","0","2516.8325","0","0"
23/09/2020 05:00,"1270.0132","0","1270.0132","0","0"
23/09/2020 05:15,"3857.8159","0","3857.8159","0","0"
23/09/2020 05:30,"3139.2395","0","3139.2395","0","0"
23/09/2020 05:45,"4602.374","0","4602.374","0","0"
23/09/2020 06:00,"4457.4585","0","4457.4585","0","0"
23/09/2020 06:15,"4493.7114","0","4493.7114","0","0"
23/09/2020 06:30,"1995.6984","0","1995.6984","0","0"
23/09/2020 06:45,"4569.2671","4.25","4573.5171","0","4.25"
23/09/2020 07:00,"3887.4285","79","3966.4285","0","79"
23/09/2020 07:15,"4493.8071","298.3333","4792.1406","0","298.3333"
23/09/2020 07:30,"3103.8962","594.6667","3698.563","0","594.6667"
23/09/2020 07:45,"3583.7888","978.6667","4562.4556","0","978.6667"
23/09/2020 08:00,"2045.8698","1377","3422.8696","0","1377"
23/09/2020 08:15,"1306.6982","1293.991","2600.6892","376.0091","1670"
23/09/2020 08:30,"695.5071","1486.1022","2181.6094","187.8978","1674"
23/09/2020 08:45,"0","1104.9949","1104.9949","903.3386","2008.3334"
23/09/2020 09:00,"1253.854","1521.1455","2774.9995","1245.8545","2767"
23/09/2020 09:15,"0","836.2319","836.2319","2118.4348","2954.6667"
23/09/2020 09:30,"940.0464","2933.4121","3873.4585","651.2546","3584.6667"
23/09/2020 09:45,"0","1583.9104","1583.9104","2089.0896","3673"
23/09/2020 10:00,"1600.0151","3955.1934","5555.2085","249.1402","4204.3335"
23/09/2020 10:15,"0","2659.0869","2659.0869","1766.9132","4426"
23/09/2020 10:30,"0","1789.1013","1789.1013","2802.5652","4591.6665"
23/09/2020 10:45,"0","2461.8357","2461.8357","2398.4978","4860.3335"
23/09/2020 11:00,"0","2542.1094","2542.1094","2320.5571","4862.6665"
23/09/2020 11:15,"0","3186.4995","3186.4995","1475.8339","4662.3335"
23/09/2020 11:30,"0","1217.6812","1217.6812","3332.3188","4550"
23/09/2020 11:45,"652.1488","4052.5459","4704.6948","1809.454","5862"
23/09/2020 12:00,"492.2835","2021.4739","2513.7573","384.8593","2406.3333"
23/09/2020 12:15,"0","4187.0674","4187.0674","2117.9326","6305"
23/09/2020 12:30,"0","1671.059","1671.059","437.2743","2108.3333"
23/09/2020 12:45,"249.9987","3552.1973","3802.196","1331.4694","4883.6665"
23/09/2020 13:00,"1052.7644","5765.9399","6818.7041","16.7265","5782.6665"
23/09/2020 13:15,"3852.1045","3450","7302.1045","0","3450"
23/09/2020 13:30,"2479.175","2936.8689","5416.0439","126.4643","3063.3333"
23/09/2020 13:45,"1201.7831","2477","3678.7832","0","2477"
23/09/2020 14:00,"4960.207","1597.6666","6557.8735","0","1597.6666"
23/09/2020 14:15,"2127.5437","4859","6986.5439","0","4859"
23/09/2020 14:30,"981.0181","2123.9023","3104.9204","1247.7643","3371.6667"
23/09/2020 14:45,"479.6691","3415.6851","3895.3542","700.9814","4116.6665"
23/09/2020 15:00,"1443.8213","3508.3333","4952.1543","0","3508.3333"
23/09/2020 15:15,"3495.8044","3092","6587.8047","0","3092"
23/09/2020 15:30,"3344.3831","2025.3334","5369.7163","0","2025.3334"
23/09/2020 15:45,"5700.7686","1193.6666","6894.4351","0","1193.6666"
