Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
18/03/2020 00:00,"3679.0923","0","3679.0923","0","0"
18/03/2020 00:15,"5200.0859","0","5200.0859","0","0"
18/03/2020 00:30,"4960.731","0","4960.731","0","0"
18/03/2020 00:45,"2603.2815","0","2603.2815","0","0"
18/03/2020 01:00,"2577.6838","0","2577.6838","0","0"
18/03/2020 01:15,"2303.0056","0","2303.0056","0","0"
18/03/2020 01:30,"2586.0676","0","2586.0676","0","0"
18/03/2020 01:45,"2563.8228","0","2563.8228","0","0"
18/03/2020 02:00,"2990.9287","0","2990.9287","0","0"
18/03/2020 02:15,"2905.3411","0","2905.3411","0","0"
18/03/2020 02:30,"2994.5657","0","2994.5657","0","0"
18/03/2020 02:45,"2335.6597","0","2335.6597","0","0"
18/03/2020 03:00,"2246.4336","0","2246.4336","0","0"
18/03/2020 03:15,"2095.8071","0","2095.8071","0","0"
18/03/2020 03:30,"2473.8381","0","2473.8381","0","0"
18/03/2020 03:45,"3395.9766","0","3395.9766","0","0"
18/03/2020 04:00,"5580.582","0","5580.582","0","0"
18/03/2020 04:15,"5269.7554","0","5269.7554","0","0"
18/03/2020 04:30,"2214.7717","0","2214.7717","0","0"
18/03/2020 04:45,"616.4649","0","616.4649","0","0"
18/03/2020 05:00,"1650.1675","0","1650.1675","0","0"
18/03/2020 05:15,"1562.9224","0","1562.9224","0","0"
18/03/2020 05:30,"671.6212","0","671.6212","0","0"
18/03/2020 05:45,"635.285","0","635.285","0","0"
18/03/2020 06:00,"3006.7639","18","3024.7639","0","18"
18/03/2020 06:15,"3539.2913","164","3703.2913","0","164"
18/03/2020 06:30,"5752.564","453.3333","6205.8975","0","453.3333"
18/03/2020 06:45,"4571.3711","815","5386.3711","0","815"
18/03/2020 07:00,"4118.1182","1224.3334","5342.4517","0","1224.3334"
18/03/2020 07:15,"2021.238","1253.3199","3274.5581","438.0134","1691.3334"
18/03/2020 07:30,"601.7805","2049.4778","2651.2583","112.189","2161.6667"
18/03/2020 07:45,"2058.0354","2626","4684.0352","0","2626"
18/03/2020 08:00,"0","853.6641","853.6641","2208.6692","3062.3333"
18/03/2020 08:15,"0","2089.1172","2089.1172","1382.8828","3472"
18/03/2020 08:30,"215.9358","3245.0303","3460.9661","614.9698","3860"
18/03/2020 08:45,"25.4015","3351.4355","3376.8372","894.8979","4246.3335"
18/03/2020 09:00,"720.1168","4564","5284.1167","0","4564"
18/03/2020 09:15,"306.5381","4111.0615","4417.5996","755.9386","4867"
18/03/2020 09:30,"4.6784","4859.8022","4864.4805","300.8641","5160.6665"
18/03/2020 09:45,"0","2234.8186","2234.8186","3193.8479","5428.6665"
18/03/2020 10:00,"0","1500.6572","1500.6572","4173.3428","5674"
18/03/2020 10:15,"0","2315.252","2315.252","3537.4146","5852.6665"
18/03/2020 10:30,"0","1263.3086","1263.3086","4747.0249","6010.3335"
18/03/2020 10:45,"0","1577.4761","1577.4761","4533.5239","6111"
18/03/2020 11:00,"0","2403.7319","2403.7319","3854.6016","6258.3335"
18/03/2020 11:15,"0","1820.3237","1820.3237","4555.0098","6375.3335"
18/03/2020 11:30,"0","2005.771","2005.771","4419.5625","6425.3335"
18/03/2020 11:45,"0","1494.3306","1494.3306","4950.3359","6444.6665"
18/03/2020 12:00,"0","1802.5942","1802.5942","4619.4058","6422"
18/03/2020 12:15,"0","912.3799","912.3799","5449.6201","6362"
18/03/2020 12:30,"0","1882.3315","1882.3315","4366.002","6248.3335"
18/03/2020 12:45,"0","1749.1772","1749.1772","4458.8228","6208"
18/03/2020 13:00,"0","845.1328","845.1328","5242.5337","6087.6665"
18/03/2020 13:15,"0","1393.4814","1393.4814","4557.8521","5951.3335"
18/03/2020 13:30,"0","1474.5356","1474.5356","4302.1309","5776.6665"
18/03/2020 13:45,"0","1041.5283","1041.5283","4468.8052","5510.3335"
18/03/2020 14:00,"0","1043.1045","1043.1045","4124.8955","5168"
18/03/2020 14:15,"0","821.7534","821.7534","3976.9131","4798.6665"
18/03/2020 14:30,"0","1564.6902","1564.6902","2810.3098","4375"
18/03/2020 14:45,"0","1258.1775","1258.1775","2671.1558","3929.3333"
18/03/2020 15:00,"0","1044.5332","1044.5332","2451.8","3496.3333"
18/03/2020 15:15,"0","967.5188","967.5188","2170.1479","3137.6667"
18/03/2020 15:30,"0","1317.9889","1317.9889","1400.0111","2718"
18/03/2020 15:45,"102.3939","1404.9679","1507.3618","873.3654","2278.3333"
18/03/2020 16:00,"0","913.7783","913.7783","803.8884","1717.6666"
18/03/2020 16:15,"0","723.3354","723.3354","529.998","1253.3334"
18/03/2020 16:30,"37.2295","795.6848","832.9142","19.3153","815"
18/03/2020 16:45,"718.3602","408.3333","1126.6935","0","408.3333"
18/03/2020 17:00,"687.8971","227.3333","915.2304","0","227.3333"
18/03/2020 17:15,"684.9454","156.3333","841.2787","0","156.3333"
18/03/2020 17:30,"593.8757","88","681.8757","0","88"
18/03/2020 17:45,"799.2062","13.75","812.9562","0","13.75"
18/03/2020 18:00,"1041.5833","0","1041.5833","0","0"
18/03/2020 18:15,"1416.0469","0","1416.0469","0","0"
18/03/2020 18:30,"1320.5","0","1320.5","0","0"
18/03/2020 18:45,"1228.4686","0","1228.4686","0","0"
18/03/2020 19:00,"1271.2808","0","1271.2808","0","0"
18/03/2020 19:15,"1385.9142","0","1385.9142","0","0"
18/03/2020 19:30,"1328.3115","0","1328.3115","0","0"
18/03/2020 19:45,"883.4333","0","883.4333","0","0"
18/03/2020 20:00,"1977.1393","0","1977.1393","0","0"
18/03/2020 20:15,"839.4385","0","839.4385","0","0"
18/03/2020 20:30,"1485.151","0","1485.151","0","0"
18/03/2020 20:45,"1170.7999","0","1170.7999","0","0"
18/03/2020 21:00,"1422.5162","0","1422.5162","0","0"
18/03/2020 21:15,"2206.394","0","2206.394","0","0"
18/03/2020 21:30,"1606.4979","0","1606.4979","0","0"
18/03/2020 21:45,"1743.3657","0","1743.3657","0","0"
18/03/2020 22:00,"2334.8892","0","2334.8892","0","0"
18/03/2020 22:15,"1869.1586","0","1869.1586","0","0"
18/03/2020 22:30,"2205.6213","0","2205.6213","0","0"
18/03/2020 22:45,"1876.6771","0","1876.6771","0","0"
18/03/2020 23:00,"1850.647","0","1850.647","0","0"
18/03/2020 23:15,"1736.0248","0","1736.0248","0","0"
18/03/2020 23:30,"1766.2578","0","1766.2578","0","0"
18/03/2020 23:45,"1870.8522","0","1870.8522","0","0"
19/03/2020 00:00,"7039.2246","0","7039.2246","0","0"
19/03/2020 00:15,"12423.2236","0","12423.2236","0","0"
19/03/2020 00:30,"12772.6094","0","12772.6094","0","0"
19/03/2020 00:45,"11228.6416","0","11228.6416","0","0"
19/03/2020 01:00,"2554.4866","0","2554.4866","0","0"
19/03/2020 01:15,"1500.6256","0","1500.6256","0","0"
19/03/2020 01:30,"1925.2518","0","1925.2518","0","0"
19/03/2020 01:45,"2402.8262","0","2402.8262","0","0"
19/03/2020 02:00,"3300.1343","0","3300.1343","0","0"
19/03/2020 02:15,"2390.1743","0","2390.1743","0","0"
19/03/2020 02:30,"2123.897","0","2123.897","0","0"
19/03/2020 02:45,"1560.468","0","1560.468","0","0"
19/03/2020 03:00,"624.2385","0","624.2385","0","0"
19/03/2020 03:15,"1976.8711","0","1976.8711","0","0"
19/03/2020 03:30,"707.5908","0","707.5908","0","0"
19/03/2020 03:45,"2064.7297","0","2064.7297","0","0"
19/03/2020 04:00,"1229.4713","0","1229.4713","0","0"
19/03/2020 04:15,"2193.8291","0","2193.8291","0","0"
19/03/2020 04:30,"1562.9587","0","1562.9587","0","0"
19/03/2020 04:45,"886.7397","0","886.7397","0","0"
19/03/2020 05:00,"1086.3789","0","1086.3789","0","0"
19/03/2020 05:15,"1084.9519","0","1084.9519","0","0"
19/03/2020 05:30,"1534.5822","0","1534.5822","0","0"
19/03/2020 05:45,"1367.4738","0","1367.4738","0","0"
19/03/2020 06:00,"2310.6506","7.3333","2317.9839","0","7.3333"
19/03/2020 06:15,"2164.1421","79.3333","2243.4753","0","79.3333"
19/03/2020 06:30,"1496.929","362.6667","1859.5956","0","362.6667"
19/03/2020 06:45,"1986.7538","697.3333","2684.0872","0","697.3333"
19/03/2020 07:00,"1448.155","1088.3334","2536.4883","0","1088.3334"
19/03/2020 07:15,"1724.2062","1549.6666","3273.8728","0","1549.6666"
19/03/2020 07:30,"2982.4702","2099.5","5081.9702","0","2099.5"
19/03/2020 07:45,"6584.917","2615","9199.917","0","2615"
19/03/2020 08:00,"523.595","2352.2168","2875.8118","701.45","3053.6667"
19/03/2020 08:15,"0","2254.3096","2254.3096","1231.3572","3485.6667"
19/03/2020 08:30,"0","1995.9218","1995.9218","1887.745","3883.6667"
19/03/2020 08:45,"0","2450.6687","2450.6687","1773.6648","4224.3335"
19/03/2020 09:00,"0","3035.8032","3035.8032","1526.8633","4562.6665"
19/03/2020 09:15,"223.2434","4143.1587","4366.4023","714.1747","4857.3335"
19/03/2020 09:30,"0","4001.1333","4001.1333","1096.5332","5097.6665"
19/03/2020 09:45,"0","4531.335","4531.335","799.9983","5331.3335"
19/03/2020 10:00,"0","3434.6113","3434.6113","2068.0552","5502.6665"
19/03/2020 10:15,"0","1593.0803","1593.0803","4095.5862","5688.6665"
19/03/2020 10:30,"0","2173.6118","2173.6118","3660.0547","5833.6665"
19/03/2020 10:45,"0","1705.7866","1705.7866","4280.8799","5986.6665"
19/03/2020 11:00,"0","1183.4863","1183.4863","4887.5137","6071"
19/03/2020 11:15,"0","1825.3877","1825.3877","4301.6123","6127"
19/03/2020 11:30,"0","2016.4443","2016.4443","4135.2222","6151.6665"
19/03/2020 11:45,"0","1846.4126","1846.4126","4362.2539","6208.6665"
19/03/2020 12:00,"0","1980.5386","1980.5386","4264.4614","6245"
19/03/2020 12:15,"0","1098.0093","1098.0093","5095.6572","6193.6665"
19/03/2020 12:30,"0","531.5425","531.5425","5561.124","6092.6665"
19/03/2020 12:45,"0","1292.4536","1292.4536","4726.5464","6019"
19/03/2020 13:00,"0","1312.6543","1312.6543","4605.6792","5918.3335"
19/03/2020 13:15,"0","961.021","961.021","4838.979","5800"
19/03/2020 13:30,"0","570.7202","570.7202","5045.6133","5616.3335"
19/03/2020 13:45,"0","848.2163","848.2163","4433.1172","5281.3335"
19/03/2020 14:00,"0","932.3823","932.3823","4093.2842","5025.6665"
19/03/2020 14:15,"0","662.1125","662.1125","3995.2209","4657.3335"
19/03/2020 14:30,"0","989.5857","989.5857","3258.4143","4248"
19/03/2020 14:45,"0","1222.0664","1222.0664","2593.9336","3816"
19/03/2020 15:00,"0","943.3831","943.3831","2358.9502","3302.3333"
19/03/2020 15:15,"0","1190.3823","1190.3823","1764.6177","2955"
19/03/2020 15:30,"0","714.7841","714.7841","1830.5492","2545.3333"
