Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
22/01/2020 00:00,"6228.772","0","6228.772","0","0"
22/01/2020 00:15,"14024.3662","0","14024.3662","0","0"
22/01/2020 00:30,"14902.2002","0","14902.2002","0","0"
22/01/2020 00:45,"11817.4482","0","11817.4482","0","0"
22/01/2020 01:00,"7340.728","0","7340.728","0","0"
22/01/2020 01:15,"7986.1846","0","7986.1846","0","0"
22/01/2020 01:30,"4974.8447","0","4974.8447","0","0"
22/01/2020 01:45,"4914.7173","0","4914.7173","0","0"
22/01/2020 02:00,"4597.5806","0","4597.5806","0","0"
22/01/2020 02:15,"4655.6626","0","4655.6626","0","0"
22/01/2020 02:30,"3881.0698","0","3881.0698","0","0"
22/01/2020 02:45,"3554.5173","0","3554.5173","0","0"
22/01/2020 03:00,"3521.8862","0","3521.8862","0","0"
22/01/2020 03:15,"3542.8264","0","3542.8264","0","0"
22/01/2020 03:30,"3559.26","0","3559.26","0","0"
22/01/2020 03:45,"3381.6353","0","3381.6353","0","0"
22/01/2020 04:00,"3477.7185","0","3477.7185","0","0"
22/01/2020 04:15,"3449.7554","0","3449.7554","0","0"
22/01/2020 04:30,"3512.7522","0","3512.7522","0","0"
22/01/2020 04:45,"3276.5654","0","3276.5654","0","0"
22/01/2020 05:00,"3026.2002","0","3026.2002","0","0"
22/01/2020 05:15,"3021.064","0","3021.064","0","0"
22/01/2020 05:30,"3054.5322","0","3054.5322","0","0"
22/01/2020 05:45,"3905.762","0","3905.762","0","0"
22/01/2020 06:00,"3205.0579","0","3205.0579","0","0"
22/01/2020 06:15,"3853.9763","0","3853.9763","0","0"
22/01/2020 06:30,"3661.8738","0","3661.8738","0","0"
22/01/2020 06:45,"4719.3647","0","4719.3647","0","0"
22/01/2020 07:00,"6498.73","0","6498.73","0","0"
22/01/2020 07:15,"8488.0371","20.6667","8508.7041","0","20.6667"
22/01/2020 07:30,"12703.999","180.6667","12884.666","0","180.6667"
22/01/2020 07:45,"12992.9541","580.6667","13573.6211","0","580.6667"
22/01/2020 08:00,"2909.293","955.6667","3864.9597","0","955.6667"
22/01/2020 08:15,"3753.179","1290.6666","5043.8457","0","1290.6666"
22/01/2020 08:30,"2473.3145","1776.6666","4249.981","0","1776.6666"
22/01/2020 08:45,"1878.9971","2086.6667","3965.6638","0","2086.6667"
22/01/2020 09:00,"1151.6091","2578.6667","3730.2759","0","2578.6667"
22/01/2020 09:15,"394.4316","2558.4941","2952.9258","207.8392","2766.3333"
22/01/2020 09:30,"0","2515.4385","2515.4385","581.2284","3096.6667"
22/01/2020 09:45,"0","2731.6145","2731.6145","728.3855","3460"
22/01/2020 10:00,"1260.5574","3792.6667","5053.2241","0","3792.6667"
22/01/2020 10:15,"163.6945","3308.3167","3472.0112","660.3502","3968.6667"
