Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
15/04/2020 00:00,"5469.0811","0","5469.0811","0","0"
15/04/2020 00:15,"9458.7539","0","9458.7539","0","0"
15/04/2020 00:30,"10917.9971","0","10917.9971","0","0"
15/04/2020 00:45,"5641.0747","0","5641.0747","0","0"
15/04/2020 01:00,"4355.0918","0","4355.0918","0","0"
15/04/2020 01:15,"2568.2759","0","2568.2759","0","0"
15/04/2020 01:30,"1301.2692","0","1301.2692","0","0"
15/04/2020 01:45,"1154.5586","0","1154.5586","0","0"
15/04/2020 02:00,"1359.7322","0","1359.7322","0","0"
15/04/2020 02:15,"1016.0737","0","1016.0737","0","0"
15/04/2020 02:30,"812.4515","0","812.4515","0","0"
15/04/2020 02:45,"1643.6903","0","1643.6903","0","0"
15/04/2020 03:00,"708.4089","0","708.4089","0","0"
15/04/2020 03:15,"1487.693","0","1487.693","0","0"
15/04/2020 03:30,"1495.3733","0","1495.3733","0","0"
15/04/2020 03:45,"640.9534","0","640.9534","0","0"
15/04/2020 04:00,"1386.6241","0","1386.6241","0","0"
15/04/2020 04:15,"941.0662","0","941.0662","0","0"
15/04/2020 04:30,"642.1724","0","642.1724","0","0"
15/04/2020 04:45,"775.6282","0","775.6282","0","0"
15/04/2020 05:00,"1656.4048","0","1656.4048","0","0"
15/04/2020 05:15,"653.9589","0","653.9589","0","0"
15/04/2020 05:30,"721.227","0","721.227","0","0"
15/04/2020 05:45,"691.4133","0","691.4133","0","0"
15/04/2020 06:00,"692.7403","0","692.7403","0","0"
15/04/2020 06:15,"2131.8008","20.3333","2152.134","0","20.3333"
15/04/2020 06:30,"632.4515","176","808.4515","0","176"
15/04/2020 06:45,"231.1118","380","611.1118","0","380"
15/04/2020 07:00,"1736.941","634.3333","2371.2744","0","634.3333"
15/04/2020 07:15,"213.9184","963.0233","1176.9417","79.4767","1042.5"
15/04/2020 07:30,"2110.9604","1560","3670.9604","0","1560"
15/04/2020 07:45,"1844.78","2276.3333","4121.1133","0","2276.3333"
15/04/2020 08:00,"3068.6643","2631.6667","5700.3311","0","2631.6667"
15/04/2020 08:15,"1562.4838","1975.1929","3537.6768","1067.4739","3042.6667"
15/04/2020 08:30,"19.4331","3289.3408","3308.7739","205.6592","3495"
15/04/2020 08:45,"846.0197","3409.1267","4255.1465","518.54","3927.6667"
15/04/2020 09:00,"544.827","2404.5015","2949.3284","1940.8319","4345.3335"
15/04/2020 09:15,"0","3258.0872","3258.0872","1628.5793","4886.6665"
15/04/2020 09:30,"2940.7759","1751.6666","4692.4424","0","1751.6666"
15/04/2020 09:45,"460.4722","3793.4346","4253.9067","369.899","4163.3335"
15/04/2020 10:00,"0","1045.2988","1045.2988","4908.3677","5953.6665"
15/04/2020 10:15,"0","2978.8403","2978.8403","1916.1598","4895"
15/04/2020 10:30,"201.8763","4095.8926","4297.769","2200.4409","6296.3335"
15/04/2020 10:45,"0","750.2441","750.2441","4559.7559","5310"
15/04/2020 11:00,"0","1505.6221","1505.6221","5252.3779","6758"
15/04/2020 11:15,"0","1908.3032","1908.3032","5026.0303","6934.3335"
15/04/2020 11:30,"0","2304.5894","2304.5894","5136.4106","7441"
15/04/2020 11:45,"0","2019.3755","2019.3755","5631.291","7650.6665"
15/04/2020 12:00,"0","1931.3989","1931.3989","5244.6011","7176"
15/04/2020 12:15,"0","645.6016","645.6016","6581.0649","7226.6665"
15/04/2020 12:30,"0","1764.2412","1764.2412","5483.7588","7248"
15/04/2020 12:45,"0","1491.4487","1491.4487","5771.8848","7263.3335"
15/04/2020 13:00,"0","1472.4517","1472.4517","5676.2148","7148.6665"
15/04/2020 13:15,"0","1849.8745","1849.8745","5306.1255","7156"
15/04/2020 13:30,"0","730.9321","730.9321","6376.7344","7107.6665"
15/04/2020 13:45,"0","644.8213","644.8213","6343.8452","6988.6665"
15/04/2020 14:00,"0","666.8555","666.8555","6161.478","6828.3335"
15/04/2020 14:15,"0","1228.2969","1228.2969","5419.0366","6647.3335"
15/04/2020 14:30,"0","1569.625","1569.625","5029.0415","6598.6665"
15/04/2020 14:45,"0","1233.7368","1233.7368","4217.5967","5451.3335"
15/04/2020 15:00,"0","616.3911","616.3911","2525.2756","3141.6667"
15/04/2020 15:15,"0","1523.9636","1523.9636","4069.3699","5593.3335"
15/04/2020 15:30,"0","1313.4749","1313.4749","3738.5251","5052"
15/04/2020 15:45,"0","682.9106","682.9106","3907.4229","4590.3335"
15/04/2020 16:00,"0","851.5271","851.5271","3307.8064","4159.3335"
15/04/2020 16:15,"0","844.9614","844.9614","2886.3718","3731.3333"
15/04/2020 16:30,"0","661.9985","661.9985","2626.0015","3288"
15/04/2020 16:45,"0","752.1543","752.1543","2118.8457","2871"
15/04/2020 17:00,"0","666.7256","666.7256","1669.6077","2336.3333"
15/04/2020 17:15,"0","605.9767","605.9767","1194.6899","1800.6666"
15/04/2020 17:30,"147.14","852.6246","999.7645","458.3754","1311"
15/04/2020 17:45,"439.0291","808.5007","1247.5298","36.4992","845"
15/04/2020 18:00,"199.5184","466.3333","665.8517","0","466.3333"
15/04/2020 18:15,"600.3596","255.3333","855.6929","0","255.3333"
15/04/2020 18:30,"596.9428","165.6667","762.6095","0","165.6667"
15/04/2020 18:45,"589.441","115.3333","704.7743","0","115.3333"
15/04/2020 19:00,"609.2952","57","666.2952","0","57"
15/04/2020 19:15,"973.1531","7","980.1531","0","7"
15/04/2020 19:30,"901.4725","0","901.4725","0","0"
15/04/2020 19:45,"857.2096","0","857.2096","0","0"
15/04/2020 20:00,"1341.4413","0","1341.4413","0","0"
15/04/2020 20:15,"998.6484","0","998.6484","0","0"
15/04/2020 20:30,"1076.5784","0","1076.5784","0","0"
15/04/2020 20:45,"1448.2571","0","1448.2571","0","0"
15/04/2020 21:00,"1622.1511","0","1622.1511","0","0"
15/04/2020 21:15,"1501.693","0","1501.693","0","0"
15/04/2020 21:30,"1263.5865","0","1263.5865","0","0"
15/04/2020 21:45,"2187.8303","0","2187.8303","0","0"
15/04/2020 22:00,"1672.6929","0","1672.6929","0","0"
15/04/2020 22:15,"1404.5673","0","1404.5673","0","0"
15/04/2020 22:30,"895.388","0","895.388","0","0"
15/04/2020 22:45,"1500.1075","0","1500.1075","0","0"
15/04/2020 23:00,"1266.349","0","1266.349","0","0"
15/04/2020 23:15,"1213.4401","0","1213.4401","0","0"
15/04/2020 23:30,"1039.8878","0","1039.8878","0","0"
15/04/2020 23:45,"1031.0366","0","1031.0366","0","0"
16/04/2020 00:00,"4280.2119","0","4280.2119","0","0"
16/04/2020 00:15,"7971.5474","0","7971.5474","0","0"
16/04/2020 00:30,"8423.6455","0","8423.6455","0","0"
16/04/2020 00:45,"3737.4507","0","3737.4507","0","0"
16/04/2020 01:00,"1775.0944","0","1775.0944","0","0"
16/04/2020 01:15,"2099.5327","0","2099.5327","0","0"
16/04/2020 01:30,"2231.1704","0","2231.1704","0","0"
16/04/2020 01:45,"1890.5997","0","1890.5997","0","0"
16/04/2020 02:00,"1773.0225","0","1773.0225","0","0"
16/04/2020 02:15,"1829.6853","0","1829.6853","0","0"
16/04/2020 02:30,"1801.0601","0","1801.0601","0","0"
16/04/2020 02:45,"1842.947","0","1842.947","0","0"
16/04/2020 03:00,"1390.2446","0","1390.2446","0","0"
16/04/2020 03:15,"754.3795","0","754.3795","0","0"
16/04/2020 03:30,"664.9009","0","664.9009","0","0"
16/04/2020 03:45,"2657.2146","0","2657.2146","0","0"
16/04/2020 04:00,"1999.6322","0","1999.6322","0","0"
16/04/2020 04:15,"1850.9448","0","1850.9448","0","0"
16/04/2020 04:30,"1848.1282","0","1848.1282","0","0"
16/04/2020 04:45,"1950.5094","0","1950.5094","0","0"
16/04/2020 05:00,"1876.9791","0","1876.9791","0","0"
16/04/2020 05:15,"1975.254","0","1975.254","0","0"
16/04/2020 05:30,"1117.8674","0","1117.8674","0","0"
16/04/2020 05:45,"804.4746","0","804.4746","0","0"
16/04/2020 06:00,"2722.2048","0","2722.2048","0","0"
16/04/2020 06:15,"4309.499","6.6667","4316.1655","0","6.6667"
16/04/2020 06:30,"6058.9468","58.3333","6117.2803","0","58.3333"
16/04/2020 06:45,"4869.8066","281","5150.8066","0","281"
16/04/2020 07:00,"6088.168","591","6679.168","0","591"
16/04/2020 07:15,"7599.6538","999.3333","8598.9873","0","999.3333"
16/04/2020 07:30,"3949.2502","1464.6666","5413.917","0","1464.6666"
16/04/2020 07:45,"3118.9089","1948.6666","5067.5757","0","1948.6666"
16/04/2020 08:00,"1739.6219","1906.6255","3646.2476","542.0412","2448.6667"
16/04/2020 08:15,"0","833.1875","833.1875","2095.4792","2928.6667"
16/04/2020 08:30,"0","1379.3108","1379.3108","1984.356","3363.6667"
16/04/2020 08:45,"57.5751","2578.4573","2636.0325","1211.5427","3790"
16/04/2020 09:00,"0","2383.0537","2383.0537","1796.2797","4179.3335"
16/04/2020 09:15,"0","2757.3103","2757.3103","1815.3562","4572.6665"
16/04/2020 09:30,"0","3650.2856","3650.2856","1276.7145","4927"
16/04/2020 09:45,"0","3083.9119","3083.9119","2132.4216","5216.3335"
16/04/2020 10:00,"489.4045","4468.791","4958.1953","979.5424","5448.3335"
16/04/2020 10:15,"0","3381.7227","3381.7227","2314.9438","5696.6665"
16/04/2020 10:30,"0","2606.8691","2606.8691","3312.1309","5919"
16/04/2020 10:45,"0","715.9453","715.9453","5402.0547","6118"
16/04/2020 11:00,"0","1285.0981","1285.0981","4997.2354","6282.3335"
16/04/2020 11:15,"0","1296.6689","1296.6689","5173.8311","6470.5"
16/04/2020 11:30,"0","635.353","635.353","6031.9805","6667.3335"
16/04/2020 11:45,"0","2248.5854","2248.5854","4501.0811","6749.6665"
16/04/2020 12:00,"0","800.647","800.647","5995.353","6796"
16/04/2020 12:15,"0","1033.3071","1033.3071","5851.3594","6884.6665"
16/04/2020 12:30,"0","752.4517","752.4517","6216.5483","6969"
16/04/2020 12:45,"0","802.6401","802.6401","6108.3599","6911"
16/04/2020 13:00,"0","1366.1655","1366.1655","5586.8345","6953"
16/04/2020 13:15,"0","1266.6519","1266.6519","5621.0146","6887.6665"
16/04/2020 13:30,"0","1289.7109","1289.7109","5522.6226","6812.3335"
16/04/2020 13:45,"0","903.7314","903.7314","5798.9351","6702.6665"
16/04/2020 14:00,"0","989.6802","989.6802","5600.3198","6590"
16/04/2020 14:15,"0","1594.9639","1594.9639","4725.3696","6320.3335"
16/04/2020 14:30,"0","973.4102","973.4102","5240.9233","6214.3335"
16/04/2020 14:45,"0","928.3525","928.3525","5004.314","5932.6665"
16/04/2020 15:00,"0","1058.9448","1058.9448","4570.7217","5629.6665"
16/04/2020 15:15,"0","711.0879","711.0879","4615.5786","5326.6665"
16/04/2020 15:30,"0","780.2549","780.2549","4153.4116","4933.6665"
16/04/2020 15:45,"0","1437.488","1437.488","3138.8455","4576.3335"
16/04/2020 16:00,"0","689.9468","689.9468","3296.3865","3986.3333"
16/04/2020 16:15,"0","1229.3418","1229.3418","2384.9915","3614.3333"
16/04/2020 16:30,"0","1195.4792","1195.4792","1985.854","3181.3333"
16/04/2020 16:45,"0","620.501","620.501","2181.499","2802"
16/04/2020 17:00,"0","656.9066","656.9066","1587.7601","2244.6667"
16/04/2020 17:15,"24.1701","1342.0774","1366.2474","415.9226","1758"
16/04/2020 17:30,"0","573.2734","573.2734","736.3932","1309.6666"
16/04/2020 17:45,"0","565.7865","565.7865","280.2135","846"
16/04/2020 18:00,"347.4875","502.6667","850.1542","0","502.6667"
16/04/2020 18:15,"452.1421","282.6667","734.8087","0","282.6667"
16/04/2020 18:30,"1036.3524","195","1231.3524","0","195"
16/04/2020 18:45,"593.3225","112.6667","705.9892","0","112.6667"
16/04/2020 19:00,"602.6326","30.6667","633.2993","0","30.6667"
16/04/2020 19:15,"749.7289","10","759.7289","0","10"
16/04/2020 19:30,"619.61","0","619.61","0","0"
16/04/2020 19:45,"745.5465","0","745.5465","0","0"
16/04/2020 20:00,"764.9436","0","764.9436","0","0"
16/04/2020 20:15,"867.4255","0","867.4255","0","0"
16/04/2020 20:30,"950.0673","0","950.0673","0","0"
16/04/2020 20:45,"744.7417","0","744.7417","0","0"
16/04/2020 21:00,"794.1515","0","794.1515","0","0"
16/04/2020 21:15,"858.5716","0","858.5716","0","0"
16/04/2020 21:30,"990.0502","0","990.0502","0","0"
16/04/2020 21:45,"985.4177","0","985.4177","0","0"
16/04/2020 22:00,"1087.7927","0","1087.7927","0","0"
16/04/2020 22:15,"1304.9735","0","1304.9735","0","0"
16/04/2020 22:30,"1333.6648","0","1333.6648","0","0"
16/04/2020 22:45,"820.5175","0","820.5175","0","0"
16/04/2020 23:00,"921.2753","0","921.2753","0","0"
16/04/2020 23:15,"938.1644","0","938.1644","0","0"
16/04/2020 23:30,"1297.0879","0","1297.0879","0","0"
16/04/2020 23:45,"1044.9368","0","1044.9368","0","0"
17/04/2020 00:00,"894.8791","0","894.8791","0","0"
17/04/2020 00:15,"1176.9557","0","1176.9557","0","0"
17/04/2020 00:30,"718.7446","0","718.7446","0","0"
17/04/2020 00:45,"870.1109","0","870.1109","0","0"
17/04/2020 01:00,"756.993","0","756.993","0","0"
17/04/2020 01:15,"1293.6084","0","1293.6084","0","0"
17/04/2020 01:30,"840.4958","0","840.4958","0","0"
17/04/2020 01:45,"1630.0403","0","1630.0403","0","0"
17/04/2020 02:00,"882.0872","0","882.0872","0","0"
17/04/2020 02:15,"1007.3588","0","1007.3588","0","0"
17/04/2020 02:30,"1975.7449","0","1975.7449","0","0"
17/04/2020 02:45,"668.4401","0","668.4401","0","0"
17/04/2020 03:00,"1119.7146","0","1119.7146","0","0"
17/04/2020 03:15,"1812.6434","0","1812.6434","0","0"
17/04/2020 03:30,"3505.8953","0","3505.8953","0","0"
17/04/2020 03:45,"4794.3359","0","4794.3359","0","0"
17/04/2020 04:00,"1782.9983","0","1782.9983","0","0"
17/04/2020 04:15,"1131.77","0","1131.77","0","0"
17/04/2020 04:30,"993.2083","0","993.2083","0","0"
