Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
05/08/2020 00:00,"4180.2256","0","4180.2256","0","0"
05/08/2020 00:15,"3419.3826","0","3419.3826","0","0"
05/08/2020 00:30,"3805.0176","0","3805.0176","0","0"
05/08/2020 00:45,"3647.0752","0","3647.0752","0","0"
05/08/2020 01:00,"2494.8931","0","2494.8931","0","0"
05/08/2020 01:15,"3454.7253","0","3454.7253","0","0"
05/08/2020 01:30,"1468.4648","0","1468.4648","0","0"
05/08/2020 01:45,"3166.354","0","3166.354","0","0"
05/08/2020 02:00,"2058.354","0","2058.354","0","0"
05/08/2020 02:15,"3340.5432","0","3340.5432","0","0"
05/08/2020 02:30,"2170.1475","0","2170.1475","0","0"
05/08/2020 02:45,"3732.0398","0","3732.0398","0","0"
05/08/2020 03:00,"2018.9666","0","2018.9666","0","0"
05/08/2020 03:15,"3975.0081","0","3975.0081","0","0"
05/08/2020 03:30,"2925.115","0","2925.115","0","0"
05/08/2020 03:45,"2691.4673","0","2691.4673","0","0"
05/08/2020 04:00,"2714.9468","0","2714.9468","0","0"
05/08/2020 04:15,"2125.3914","0","2125.3914","0","0"
05/08/2020 04:30,"2770.8828","0","2770.8828","0","0"
05/08/2020 04:45,"2214.9451","0","2214.9451","0","0"
05/08/2020 05:00,"2527.6304","0","2527.6304","0","0"
05/08/2020 05:15,"2260.5352","0","2260.5352","0","0"
05/08/2020 05:30,"2872.4988","0","2872.4988","0","0"
05/08/2020 05:45,"5497.3281","0","5497.3281","0","0"
05/08/2020 06:00,"8055.2896","0","8055.2896","0","0"
05/08/2020 06:15,"7476.9082","15.3333","7492.2417","0","15.3333"
05/08/2020 06:30,"6685.353","50.6667","6736.0195","0","50.6667"
05/08/2020 06:45,"3782.1099","431.6667","4213.7764","0","431.6667"
05/08/2020 07:00,"2367.8137","740.3333","3108.147","0","740.3333"
05/08/2020 07:15,"2645.7979","955.3333","3601.1311","0","955.3333"
05/08/2020 07:30,"726.6662","313","1039.6663","0","313"
05/08/2020 07:45,"2108.8799","780.3361","2889.2161","129.6639","910"
05/08/2020 08:00,"1282.5632","2023.5718","3306.135","21.9282","2045.5"
05/08/2020 08:15,"1424.4742","1964.4431","3388.9175","522.5569","2487"
05/08/2020 08:30,"0","1928.2139","1928.2139","1627.7861","3556"
05/08/2020 08:45,"1368.0792","2820.4468","4188.5259","613.5533","3434"
05/08/2020 09:00,"278.8451","2007.3623","2286.2075","2340.9712","4348.3335"
05/08/2020 09:15,"341.4321","2431.0894","2772.5215","1450.5773","3881.6667"
05/08/2020 09:30,"89.0728","3565.8164","3654.8892","1085.8501","4651.6665"
05/08/2020 09:45,"0","3563.4844","3563.4844","1129.5157","4693"
05/08/2020 10:00,"0","2804.3352","2804.3352","2248.6648","5053"
05/08/2020 10:15,"0","3644.8096","3644.8096","1677.1903","5322"
05/08/2020 10:30,"0","3015.4707","3015.4707","2580.8628","5596.3335"
05/08/2020 10:45,"793.1415","2701.3599","3494.5015","633.3068","3334.6667"
05/08/2020 11:00,"1003.8304","2575.3748","3579.2051","82.6252","2658"
05/08/2020 11:15,"126.0391","5319.4727","5445.5117","1248.8607","6568.3335"
05/08/2020 11:30,"428.1724","3360.1248","3788.2971","2102.5417","5462.6665"
05/08/2020 11:45,"0","2682.8757","2682.8757","3767.7908","6450.6665"
05/08/2020 12:00,"877.7653","2554.3181","3432.0835","561.3486","3115.6667"
05/08/2020 12:15,"682.9719","2373.9377","3056.9097","2619.3958","4993.3335"
05/08/2020 12:30,"0","3459.5212","3459.5212","3403.1453","6862.6665"
05/08/2020 12:45,"0","5035.1377","5035.1377","1647.1957","6682.3335"
05/08/2020 13:00,"0","3372.4592","3372.4592","3413.2073","6785.6665"
05/08/2020 13:15,"1926.626","1240.6666","3167.2925","0","1240.6666"
05/08/2020 13:30,"3550.7715","1588.6666","5139.438","0","1588.6666"
05/08/2020 13:45,"1816.9004","1755.6666","3572.5669","0","1755.6666"
05/08/2020 14:00,"2591.4578","1604","4195.458","0","1604"
05/08/2020 14:15,"2693.1812","1488.6666","4181.8477","0","1488.6666"
05/08/2020 14:30,"1259.0359","1584.6666","2843.7026","0","1584.6666"
