Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
16/09/2020 00:00,"1696.536","0","1696.536","0","0"
16/09/2020 00:15,"2150.2966","0","2150.2966","0","0"
16/09/2020 00:30,"1781.9583","0","1781.9583","0","0"
16/09/2020 00:45,"1606.2036","0","1606.2036","0","0"
16/09/2020 01:00,"2374.9128","0","2374.9128","0","0"
16/09/2020 01:15,"2328.2292","0","2328.2292","0","0"
16/09/2020 01:30,"1385.364","0","1385.364","0","0"
16/09/2020 01:45,"2438.636","0","2438.636","0","0"
16/09/2020 02:00,"1647.655","0","1647.655","0","0"
16/09/2020 02:15,"2976.0122","0","2976.0122","0","0"
16/09/2020 02:30,"1388.7062","0","1388.7062","0","0"
16/09/2020 02:45,"1930.3254","0","1930.3254","0","0"
16/09/2020 03:00,"2270.0664","0","2270.0664","0","0"
16/09/2020 03:15,"1325.403","0","1325.403","0","0"
16/09/2020 03:30,"1302.3254","0","1302.3254","0","0"
16/09/2020 03:45,"2230.1345","0","2230.1345","0","0"
16/09/2020 04:00,"1604.0964","0","1604.0964","0","0"
16/09/2020 04:15,"1759.0217","0","1759.0217","0","0"
16/09/2020 04:30,"2370.3726","0","2370.3726","0","0"
16/09/2020 04:45,"2841.7634","0","2841.7634","0","0"
16/09/2020 05:00,"921.4948","0","921.4948","0","0"
16/09/2020 05:15,"2132.1794","0","2132.1794","0","0"
16/09/2020 05:30,"2766.3076","0","2766.3076","0","0"
16/09/2020 05:45,"1356.5603","0","1356.5603","0","0"
16/09/2020 06:00,"2527.6064","0","2527.6064","0","0"
16/09/2020 06:15,"1132.5986","0","1132.5986","0","0"
16/09/2020 06:30,"1978.1808","0","1978.1808","0","0"
16/09/2020 06:45,"2645.0369","17","2662.0369","0","17"
16/09/2020 07:00,"2180.2627","67.3333","2247.5959","0","67.3333"
16/09/2020 07:15,"2185.9915","150","2335.9915","0","150"
16/09/2020 07:30,"2974.1785","296","3270.1785","0","296"
16/09/2020 07:45,"4553.6323","807.6667","5361.2988","0","807.6667"
16/09/2020 08:00,"2447.1133","1239.5675","3686.6807","166.4324","1406"
16/09/2020 08:15,"1798.655","1807.3334","3605.9883","0","1807.3334"
16/09/2020 08:30,"1294.6797","1755.7838","3050.4634","497.2162","2253"
16/09/2020 08:45,"1184.8729","2662","3846.873","0","2662"
16/09/2020 09:00,"2642.1357","3008","5650.1357","0","3008"
16/09/2020 09:15,"329.782","2489.5234","2819.3054","747.1434","3236.6667"
16/09/2020 09:30,"1072.825","3010.7883","4083.6133","602.2116","3613"
16/09/2020 09:45,"0","2139.6758","2139.6758","1787.6576","3927.3333"
16/09/2020 10:00,"792.6232","3875.4473","4668.0703","342.5527","4218"
16/09/2020 10:15,"0","2743.8345","2743.8345","1743.1654","4487"
16/09/2020 10:30,"0","2284.7305","2284.7305","2359.603","4644.3335"
16/09/2020 10:45,"584.9824","3245.7666","3830.749","1592.5669","4838.3335"
16/09/2020 11:00,"0","3309.4175","3309.4175","1709.2489","5018.6665"
16/09/2020 11:15,"30.9989","3735.4258","3766.4246","1423.5742","5159"
16/09/2020 11:30,"0","3110.2715","3110.2715","2174.7285","5285"
16/09/2020 11:45,"57.8148","3068.5105","3126.3252","2349.156","5417.6665"
16/09/2020 12:00,"0","3208.0447","3208.0447","2254.2888","5462.3335"
16/09/2020 12:15,"0","3687.9404","3687.9404","1761.7261","5449.6665"
16/09/2020 12:30,"0","3953.5581","3953.5581","1655.4419","5609"
16/09/2020 12:45,"0","2581.8621","2581.8621","2986.1379","5568"
16/09/2020 13:00,"0","2714.0508","2714.0508","2874.9492","5589"
16/09/2020 13:15,"0","3682.4353","3682.4353","1891.5647","5574"
16/09/2020 13:30,"13.3589","4977.5","4990.8589","741.1663","5718.6665"
16/09/2020 13:45,"0","3661.7346","3661.7346","2243.2654","5905"
16/09/2020 14:00,"1199.9558","2278.374","3478.3298","1196.9592","3475.3333"
16/09/2020 14:15,"331.172","4417.9565","4749.1284","501.0436","4919"
16/09/2020 14:30,"800.0798","2903.7739","3703.8538","1569.8925","4473.6665"
16/09/2020 14:45,"502.9264","3966.7407","4469.667","63.5926","4030.3333"
16/09/2020 15:00,"1247.6398","1694.1001","2941.7397","201.8999","1896"
16/09/2020 15:15,"1081.1143","2146.3333","3227.4475","0","2146.3333"
16/09/2020 15:30,"3250.4419","1433","4683.4419","0","1433"
16/09/2020 15:45,"3342.0779","1549","4891.0781","0","1549"
16/09/2020 16:00,"2969.4768","2045","5014.4766","0","2045"
16/09/2020 16:15,"1928.5273","1449.6666","3378.1938","0","1449.6666"
16/09/2020 16:30,"3527.314","1703.3334","5230.6475","0","1703.3334"
16/09/2020 16:45,"3656.0508","1659.3334","5315.3843","0","1659.3334"
16/09/2020 17:00,"2370.657","1191.3334","3561.9902","0","1191.3334"
16/09/2020 17:15,"3384.6934","566.6667","3951.3601","0","566.6667"
16/09/2020 17:30,"2090.4072","346.6667","2437.074","0","346.6667"
16/09/2020 17:45,"4107.3647","345","4452.3647","0","345"
16/09/2020 18:00,"1824.9246","260.6667","2085.5913","0","260.6667"
16/09/2020 18:15,"3946.4124","118","4064.4124","0","118"
16/09/2020 18:30,"4783.2402","19.3333","4802.5737","0","19.3333"
16/09/2020 18:45,"2958.6262","0","2958.6262","0","0"
16/09/2020 19:00,"4219.0347","0","4219.0347","0","0"
16/09/2020 19:15,"3419.1772","0","3419.1772","0","0"
16/09/2020 19:30,"5295.4233","0","5295.4233","0","0"
16/09/2020 19:45,"2678.7085","0","2678.7085","0","0"
16/09/2020 20:00,"3753.7415","0","3753.7415","0","0"
16/09/2020 20:15,"3073.9487","0","3073.9487","0","0"
16/09/2020 20:30,"4186.7451","0","4186.7451","0","0"
16/09/2020 20:45,"3444.7295","0","3444.7295","0","0"
16/09/2020 21:00,"1974.1812","0","1974.1812","0","0"
16/09/2020 21:15,"3088.271","0","3088.271","0","0"
16/09/2020 21:30,"2948.9041","0","2948.9041","0","0"
16/09/2020 21:45,"2046.5631","0","2046.5631","0","0"
16/09/2020 22:00,"3575.0127","0","3575.0127","0","0"
16/09/2020 22:15,"1299.2893","0","1299.2893","0","0"
16/09/2020 22:30,"2980.6855","0","2980.6855","0","0"
16/09/2020 22:45,"1257.949","0","1257.949","0","0"
16/09/2020 23:00,"3745.6235","0","3745.6235","0","0"
16/09/2020 23:15,"1193.7924","0","1193.7924","0","0"
16/09/2020 23:30,"2446.1416","0","2446.1416","0","0"
16/09/2020 23:45,"1122.1465","0","1122.1465","0","0"
17/09/2020 00:00,"2207.4844","0","2207.4844","0","0"
17/09/2020 00:15,"1502.4989","0","1502.4989","0","0"
17/09/2020 00:30,"2869.9397","0","2869.9397","0","0"
17/09/2020 00:45,"1497.4877","0","1497.4877","0","0"
17/09/2020 01:00,"1179.6729","0","1179.6729","0","0"
17/09/2020 01:15,"3445.0225","0","3445.0225","0","0"
17/09/2020 01:30,"1531.8976","0","1531.8976","0","0"
17/09/2020 01:45,"2001.4067","0","2001.4067","0","0"
17/09/2020 02:00,"2841.2979","0","2841.2979","0","0"
17/09/2020 02:15,"1046.631","0","1046.631","0","0"
17/09/2020 02:30,"2483.303","0","2483.303","0","0"
17/09/2020 02:45,"2142.8354","0","2142.8354","0","0"
17/09/2020 03:00,"1732.6774","0","1732.6774","0","0"
17/09/2020 03:15,"913.4135","0","913.4135","0","0"
17/09/2020 03:30,"2637.2529","0","2637.2529","0","0"
17/09/2020 03:45,"1533.4929","0","1533.4929","0","0"
17/09/2020 04:00,"1580.147","0","1580.147","0","0"
17/09/2020 04:15,"2259.0491","0","2259.0491","0","0"
17/09/2020 04:30,"1188.9882","0","1188.9882","0","0"
17/09/2020 04:45,"1718.7382","0","1718.7382","0","0"
17/09/2020 05:00,"2225.2173","0","2225.2173","0","0"
17/09/2020 05:15,"2154.9167","0","2154.9167","0","0"
17/09/2020 05:30,"1395.595","0","1395.595","0","0"
17/09/2020 05:45,"2826.8389","0","2826.8389","0","0"
17/09/2020 06:00,"1482.1565","0","1482.1565","0","0"
17/09/2020 06:15,"1962.2542","0","1962.2542","0","0"
17/09/2020 06:30,"4238.9893","0","4238.9893","0","0"
17/09/2020 06:45,"3532.7432","0","3532.7432","0","0"
17/09/2020 07:00,"6367.3896","0","6367.3896","0","0"
17/09/2020 07:15,"6067.167","0","6067.167","0","0"
17/09/2020 07:30,"4738.9736","0","4738.9736","0","0"
17/09/2020 07:45,"5074.3535","16.6667","5091.02","0","16.6667"
17/09/2020 08:00,"3060.0618","85.6667","3145.7285","0","85.6667"
17/09/2020 08:15,"3079.6001","182","3261.6001","0","182"
17/09/2020 08:30,"2828.187","336.3333","3164.5203","0","336.3333"
17/09/2020 08:45,"2566.4639","426.3333","2992.7971","0","426.3333"
17/09/2020 09:00,"2208.8516","498.3333","2707.1848","0","498.3333"
17/09/2020 09:15,"3172.4783","558.6667","3731.145","0","558.6667"
17/09/2020 09:30,"2853.4958","834.6667","3688.1626","0","834.6667"
17/09/2020 09:45,"2372.1047","1205.3334","3577.438","0","1205.3334"
17/09/2020 10:00,"3235.0085","1504.6666","4739.6753","0","1504.6666"
17/09/2020 10:15,"1431.3979","1700.3334","3131.7314","0","1700.3334"
17/09/2020 10:30,"2466.8953","1779","4245.8955","0","1779"
17/09/2020 10:45,"1994.7572","1418.3088","3413.0659","203.0245","1621.3334"
17/09/2020 11:00,"4654.3394","1461","6115.3394","0","1461"
17/09/2020 11:15,"916.9059","1375.2565","2292.1624","503.0769","1878.3334"
17/09/2020 11:30,"1607.4353","3442.6667","5050.1021","0","3442.6667"
17/09/2020 11:45,"384.4143","3448.9436","3833.3579","696.3898","4145.3335"
17/09/2020 12:00,"205.7225","2568.5337","2774.2563","1879.7999","4448.3335"
17/09/2020 12:15,"3263.3716","2387","5650.3716","0","2387"
17/09/2020 12:30,"250.6911","2474.8896","2725.5808","140.7771","2615.6667"
17/09/2020 12:45,"358.1337","2969.1172","3327.251","280.216","3249.3333"
17/09/2020 13:00,"989.4403","3177.7957","4167.2358","1071.5378","4249.3335"
17/09/2020 13:15,"339.2445","3182.9128","3522.1575","2177.0872","5360"
17/09/2020 13:30,"2613.7898","3397.3333","6011.123","0","3397.3333"
17/09/2020 13:45,"1774.0752","3862.582","5636.6572","22.7512","3885.3333"
17/09/2020 14:00,"340.527","5360.7188","5701.2456","212.6149","5573.3335"
17/09/2020 14:15,"138.1557","4796.9775","4935.1333","986.3561","5783.3335"
17/09/2020 14:30,"675.3523","4474.4482","5149.8008","249.8854","4724.3335"
17/09/2020 14:45,"925.399","4102.3794","5027.7783","607.6207","4710"
17/09/2020 15:00,"298.3582","3693.4243","3991.7825","519.2423","4212.6665"
17/09/2020 15:15,"847.2181","3799.3333","4646.5513","0","3799.3333"
17/09/2020 15:30,"269.0913","3186.3201","3455.4114","294.3466","3480.6667"
17/09/2020 15:45,"415.2413","3174.7729","3590.0142","23.2269","3198"
17/09/2020 16:00,"2055.6257","2071.2517","4126.8774","646.4151","2717.6667"
17/09/2020 16:15,"1517.2239","2378.3333","3895.5571","0","2378.3333"
17/09/2020 16:30,"3261.905","1921.1035","5183.0088","283.5632","2204.6667"
17/09/2020 16:45,"703.6622","2018.7784","2722.4407","49.5548","2068.3333"
17/09/2020 17:00,"3786.3281","1574.3334","5360.6616","0","1574.3334"
17/09/2020 17:15,"1104.6525","934.2928","2038.9453","204.3738","1138.6666"
17/09/2020 17:30,"3983.1108","414.3333","4397.4443","0","414.3333"
17/09/2020 17:45,"1544.1255","279","1823.1255","0","279"
17/09/2020 18:00,"5994.2061","262.3333","6256.5396","0","262.3333"
17/09/2020 18:15,"3741.2188","196.3333","3937.552","0","196.3333"
17/09/2020 18:30,"4485.4424","103.3333","4588.7759","0","103.3333"
17/09/2020 18:45,"5041.6968","0","5041.6968","0","0"
17/09/2020 19:00,"4620.0986","0","4620.0986","0","0"
17/09/2020 19:15,"3798.8787","0","3798.8787","0","0"
17/09/2020 19:30,"3139.6594","0","3139.6594","0","0"
17/09/2020 19:45,"3168.488","0","3168.488","0","0"
17/09/2020 20:00,"1986.9221","0","1986.9221","0","0"
17/09/2020 20:15,"2567.1616","0","2567.1616","0","0"
17/09/2020 20:30,"3342.0139","0","3342.0139","0","0"
17/09/2020 20:45,"2018.0504","0","2018.0504","0","0"
17/09/2020 21:00,"1266.9991","0","1266.9991","0","0"
17/09/2020 21:15,"3721.1416","0","3721.1416","0","0"
17/09/2020 21:30,"2923.9731","0","2923.9731","0","0"
17/09/2020 21:45,"804.9628","0","804.9628","0","0"
17/09/2020 22:00,"3020.3223","0","3020.3223","0","0"
17/09/2020 22:15,"2065.9214","0","2065.9214","0","0"
17/09/2020 22:30,"862.4833","0","862.4833","0","0"
17/09/2020 22:45,"3223.825","0","3223.825","0","0"
17/09/2020 23:00,"1857.2218","0","1857.2218","0","0"
17/09/2020 23:15,"3533.6814","0","3533.6814","0","0"
17/09/2020 23:30,"1137.6913","0","1137.6913","0","0"
17/09/2020 23:45,"2866.8071","0","2866.8071","0","0"
18/09/2020 00:00,"814.7557","0","814.7557","0","0"
18/09/2020 00:15,"1652.8541","0","1652.8541","0","0"
18/09/2020 00:30,"2246.5691","0","2246.5691","0","0"
18/09/2020 00:45,"2283.0176","0","2283.0176","0","0"
18/09/2020 01:00,"1823.6538","0","1823.6538","0","0"
18/09/2020 01:15,"1463.1475","0","1463.1475","0","0"
18/09/2020 01:30,"2989.1758","0","2989.1758","0","0"
18/09/2020 01:45,"1763.4768","0","1763.4768","0","0"
18/09/2020 02:00,"2006.3728","0","2006.3728","0","0"
18/09/2020 02:15,"2215.394","0","2215.394","0","0"
18/09/2020 02:30,"805.4778","0","805.4778","0","0"
18/09/2020 02:45,"2334.6882","0","2334.6882","0","0"
18/09/2020 03:00,"1632.2195","0","1632.2195","0","0"
18/09/2020 03:15,"1612.816","0","1612.816","0","0"
18/09/2020 03:30,"3428.1191","0","3428.1191","0","0"
18/09/2020 03:45,"4285.5991","0","4285.5991","0","0"
18/09/2020 04:00,"4478.3496","0","4478.3496","0","0"
18/09/2020 04:15,"7083.7764","0","7083.7764","0","0"
18/09/2020 04:30,"5531.7974","0","5531.7974","0","0"
18/09/2020 04:45,"4140.0815","0","4140.0815","0","0"
18/09/2020 05:00,"791.9724","0","791.9724","0","0"
18/09/2020 05:15,"2645.3354","0","2645.3354","0","0"
18/09/2020 05:30,"649.8965","0","649.8965","0","0"
18/09/2020 05:45,"1712.7301","0","1712.7301","0","0"
18/09/2020 06:00,"2045.1516","0","2045.1516","0","0"
18/09/2020 06:15,"3757.3792","0","3757.3792","0","0"
18/09/2020 06:30,"5067.5566","0","5067.5566","0","0"
18/09/2020 06:45,"3989.2727","11.3333","4000.606","0","11.3333"
18/09/2020 07:00,"3419.1753","31","3450.1753","0","31"
18/09/2020 07:15,"2514.3594","88.6667","2603.0261","0","88.6667"
18/09/2020 07:30,"2346.5891","286.3333","2632.9224","0","286.3333"
18/09/2020 07:45,"1881.2806","592.3333","2473.614","0","592.3333"
18/09/2020 08:00,"2539.5933","1011","3550.5933","0","1011"
18/09/2020 08:15,"1863.1677","1083.6932","2946.8608","30.3068","1114"
18/09/2020 08:30,"696.3356","1290.4169","1986.7524","250.9165","1541.3334"
18/09/2020 08:45,"640.6787","1734.752","2375.4307","284.748","2019.5"
18/09/2020 09:00,"476.3391","2168.47","2644.8091","71.1967","2239.6667"
18/09/2020 09:15,"54.8478","1874.5883","1929.436","1114.0785","2988.6667"
18/09/2020 09:30,"1455.1887","2461.801","3916.9897","485.5323","2947.3333"
18/09/2020 09:45,"106.709","2668.5261","2775.2351","1334.4739","4003"
