Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
11/03/2020 00:00,"7992.6753","0","7992.6753","0","0"
11/03/2020 00:15,"13053.0195","0","13053.0195","0","0"
11/03/2020 00:30,"12953.1006","0","12953.1006","0","0"
11/03/2020 00:45,"10538.6992","0","10538.6992","0","0"
11/03/2020 01:00,"3139.0498","0","3139.0498","0","0"
11/03/2020 01:15,"964.1462","0","964.1462","0","0"
11/03/2020 01:30,"4041.8743","0","4041.8743","0","0"
11/03/2020 01:45,"3029.0405","0","3029.0405","0","0"
11/03/2020 02:00,"3272.5186","0","3272.5186","0","0"
11/03/2020 02:15,"3267.5181","0","3267.5181","0","0"
11/03/2020 02:30,"3151.3687","0","3151.3687","0","0"
11/03/2020 02:45,"2939.7612","0","2939.7612","0","0"
11/03/2020 03:00,"2829.1921","0","2829.1921","0","0"
11/03/2020 03:15,"2848.6943","0","2848.6943","0","0"
11/03/2020 03:30,"2731.2747","0","2731.2747","0","0"
11/03/2020 03:45,"2550.9727","0","2550.9727","0","0"
11/03/2020 04:00,"2265.0049","0","2265.0049","0","0"
11/03/2020 04:15,"1075.7384","0","1075.7384","0","0"
11/03/2020 04:30,"2316.5322","0","2316.5322","0","0"
11/03/2020 04:45,"624.3713","0","624.3713","0","0"
11/03/2020 05:00,"1959.4064","0","1959.4064","0","0"
11/03/2020 05:15,"619.3384","0","619.3384","0","0"
11/03/2020 05:30,"1851.7365","0","1851.7365","0","0"
11/03/2020 05:45,"630.8933","0","630.8933","0","0"
11/03/2020 06:00,"3129.5579","0","3129.5579","0","0"
11/03/2020 06:15,"1549.7866","23.6667","1573.4532","0","23.6667"
11/03/2020 06:30,"1969.9131","218","2187.9131","0","218"
11/03/2020 06:45,"1786.7057","572.6667","2359.3723","0","572.6667"
11/03/2020 07:00,"2594.8289","1005.3333","3600.1621","0","1005.3333"
11/03/2020 07:15,"3881.7393","1395","5276.7393","0","1395"
11/03/2020 07:30,"6792.439","1517","8309.4395","0","1517"
11/03/2020 07:45,"9677.4307","2192","11869.4307","0","2192"
11/03/2020 08:00,"0","1115.8752","1115.8752","1628.7915","2744.6667"
11/03/2020 08:15,"0","2018.4451","2018.4451","1128.2217","3146.6667"
11/03/2020 08:30,"0","2159.2842","2159.2842","1491.7159","3651"
11/03/2020 08:45,"0","2417.8032","2417.8032","1140.5302","3558.3333"
11/03/2020 09:00,"0","2521.7109","2521.7109","1059.2892","3581"
11/03/2020 09:15,"0","1993.4407","1993.4407","2182.8928","4176.3335"
11/03/2020 09:30,"0","1933.1428","1933.1428","2729.1907","4662.3335"
11/03/2020 09:45,"0","4110.8823","4110.8823","912.1176","5023"
11/03/2020 10:00,"0","3399.4277","3399.4277","1474.9059","4874.3335"
11/03/2020 10:15,"0","3447.6211","3447.6211","1560.0454","5007.6665"
11/03/2020 10:30,"0","2085.5647","2085.5647","3408.1018","5493.6665"
11/03/2020 10:45,"0","1506.1179","1506.1179","3377.5486","4883.6665"
11/03/2020 11:00,"0","1796.512","1796.512","2864.8215","4661.3335"
11/03/2020 11:15,"0","2010.6501","2010.6501","2816.3499","4827"
11/03/2020 11:30,"0","2272.271","2272.271","2160.0625","4432.3335"
11/03/2020 11:45,"0","2021.1196","2021.1196","2491.8804","4513"
11/03/2020 12:00,"0","1920.4565","1920.4565","2236.877","4157.3335"
11/03/2020 12:15,"0","2190.5151","2190.5151","1999.8182","4190.3335"
11/03/2020 12:30,"0","814.0959","814.0959","2844.9041","3659"
11/03/2020 12:45,"0","522.9141","522.9141","2707.4192","3230.3333"
11/03/2020 13:00,"0","1034.8958","1034.8958","2643.4375","3678.3333"
11/03/2020 13:15,"0","2128.3806","2128.3806","2858.2859","4986.6665"
11/03/2020 13:30,"0","1829.9463","1829.9463","3082.7202","4912.6665"
11/03/2020 13:45,"0","1349.5669","1349.5669","3662.0996","5011.6665"
11/03/2020 14:00,"0","804.9756","804.9756","3932.3579","4737.3335"
11/03/2020 14:15,"0","742.3435","742.3435","3917.323","4659.6665"
11/03/2020 14:30,"0","734.8447","734.8447","3448.8218","4183.6665"
11/03/2020 14:45,"0","1899.73","1899.73","1821.9368","3721.6667"
11/03/2020 15:00,"0","1338.1766","1338.1766","1906.4901","3244.6667"
11/03/2020 15:15,"0","1337.3811","1337.3811","1665.6189","3003"
11/03/2020 15:30,"0","863.9691","863.9691","1507.3641","2371.3333"
11/03/2020 15:45,"0","512.5627","512.5627","1585.7705","2098.3333"
11/03/2020 16:00,"0","542.107","542.107","1004.5596","1546.6666"
11/03/2020 16:15,"0","590.7224","590.7224","467.611","1058.3334"
11/03/2020 16:30,"419.1315","572","991.1315","0","572"
11/03/2020 16:45,"567.3934","265","832.3934","0","265"
11/03/2020 17:00,"774.5617","163.6667","938.2284","0","163.6667"
11/03/2020 17:15,"804.4587","101.6667","906.1254","0","101.6667"
11/03/2020 17:30,"1299.8671","37.6667","1337.5337","0","37.6667"
11/03/2020 17:45,"1455.5439","7","1462.5439","0","7"
11/03/2020 18:00,"1439.2468","0","1439.2468","0","0"
11/03/2020 18:15,"1936.5789","0","1936.5789","0","0"
11/03/2020 18:30,"1647.9183","0","1647.9183","0","0"
11/03/2020 18:45,"1867.1816","0","1867.1816","0","0"
11/03/2020 19:00,"1673.0659","0","1673.0659","0","0"
11/03/2020 19:15,"1921.8756","0","1921.8756","0","0"
11/03/2020 19:30,"1900.0764","0","1900.0764","0","0"
11/03/2020 19:45,"1176.6299","0","1176.6299","0","0"
11/03/2020 20:00,"885.2391","0","885.2391","0","0"
11/03/2020 20:15,"1137.1544","0","1137.1544","0","0"
11/03/2020 20:30,"1894.0825","0","1894.0825","0","0"
11/03/2020 20:45,"1907.9556","0","1907.9556","0","0"
11/03/2020 21:00,"2012.8267","0","2012.8267","0","0"
11/03/2020 21:15,"2086.9485","0","2086.9485","0","0"
11/03/2020 21:30,"2012.5612","0","2012.5612","0","0"
11/03/2020 21:45,"1785.7583","0","1785.7583","0","0"
11/03/2020 22:00,"1099.9425","0","1099.9425","0","0"
11/03/2020 22:15,"751.1425","0","751.1425","0","0"
11/03/2020 22:30,"1719.032","0","1719.032","0","0"
11/03/2020 22:45,"1601.4006","0","1601.4006","0","0"
11/03/2020 23:00,"1076.6125","0","1076.6125","0","0"
11/03/2020 23:15,"2311.7561","0","2311.7561","0","0"
11/03/2020 23:30,"1905.9609","0","1905.9609","0","0"
11/03/2020 23:45,"1851.8989","0","1851.8989","0","0"
12/03/2020 00:00,"5028.3457","0","5028.3457","0","0"
12/03/2020 00:15,"10406.7832","0","10406.7832","0","0"
12/03/2020 00:30,"10708.8418","0","10708.8418","0","0"
12/03/2020 00:45,"7648.9736","0","7648.9736","0","0"
12/03/2020 01:00,"956.5261","0","956.5261","0","0"
12/03/2020 01:15,"3354.1421","0","3354.1421","0","0"
12/03/2020 01:30,"2668.2188","0","2668.2188","0","0"
12/03/2020 01:45,"2636.6858","0","2636.6858","0","0"
12/03/2020 02:00,"4762.1504","0","4762.1504","0","0"
12/03/2020 02:15,"4979.1094","0","4979.1094","0","0"
12/03/2020 02:30,"2126.5688","0","2126.5688","0","0"
12/03/2020 02:45,"1483.9984","0","1483.9984","0","0"
12/03/2020 03:00,"1797.6501","0","1797.6501","0","0"
12/03/2020 03:15,"809.9566","0","809.9566","0","0"
12/03/2020 03:30,"2775.0742","0","2775.0742","0","0"
12/03/2020 03:45,"2891.7332","0","2891.7332","0","0"
12/03/2020 04:00,"2442.3472","0","2442.3472","0","0"
12/03/2020 04:15,"2419.5264","0","2419.5264","0","0"
