Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
11/11/2020 00:00,"5016.9922","0","5016.9922","0","0"
11/11/2020 00:15,"8958.8066","0","8958.8066","0","0"
11/11/2020 00:30,"9409.8477","0","9409.8477","0","0"
11/11/2020 00:45,"3489.4683","0","3489.4683","0","0"
11/11/2020 01:00,"1657.7139","0","1657.7139","0","0"
11/11/2020 01:15,"3743.9602","0","3743.9602","0","0"
11/11/2020 01:30,"3477.6003","0","3477.6003","0","0"
11/11/2020 01:45,"403.3542","0","403.3542","0","0"
11/11/2020 02:00,"496.6319","0","496.6319","0","0"
11/11/2020 02:15,"418.0385","0","418.0385","0","0"
11/11/2020 02:30,"468.0131","0","468.0131","0","0"
11/11/2020 02:45,"626.9826","0","626.9826","0","0"
11/11/2020 03:00,"408.3796","0","408.3796","0","0"
11/11/2020 03:15,"525.6911","0","525.6911","0","0"
11/11/2020 03:30,"497.325","0","497.325","0","0"
11/11/2020 03:45,"526.7118","0","526.7118","0","0"
11/11/2020 04:00,"573.5069","0","573.5069","0","0"
11/11/2020 04:15,"574.5419","0","574.5419","0","0"
11/11/2020 04:30,"539.8415","0","539.8415","0","0"
11/11/2020 04:45,"598.3231","0","598.3231","0","0"
11/11/2020 05:00,"709.8188","0","709.8188","0","0"
11/11/2020 05:15,"440.1219","0","440.1219","0","0"
11/11/2020 05:30,"555.8407","0","555.8407","0","0"
11/11/2020 05:45,"827.2998","0","827.2998","0","0"
11/11/2020 06:00,"470.6264","0","470.6264","0","0"
11/11/2020 06:15,"560.1021","0","560.1021","0","0"
11/11/2020 06:30,"967.761","0","967.761","0","0"
11/11/2020 06:45,"910.2734","4.6667","914.9401","0","4.6667"
11/11/2020 07:00,"1602.0476","17.3333","1619.381","0","17.3333"
11/11/2020 07:15,"7921.3809","76","7997.3809","0","76"
11/11/2020 07:30,"11296.4072","239.3333","11535.7402","0","239.3333"
11/11/2020 07:45,"12230.2051","381","12611.2051","0","381"
11/11/2020 08:00,"767.1411","542.3333","1309.4744","0","542.3333"
11/11/2020 08:15,"45.2059","571.0723","616.2781","102.5944","673.6667"
11/11/2020 08:30,"0","448.8045","448.8045","314.8622","763.6667"
11/11/2020 08:45,"194.2278","724.6825","918.9103","163.3175","888"
11/11/2020 09:00,"446.0645","568.4824","1014.5469","529.5176","1098"
11/11/2020 09:15,"63.2673","721.7679","785.0353","439.8987","1161.6666"
11/11/2020 09:30,"0","520.028","520.028","529.972","1050"
11/11/2020 09:45,"0","507.7336","507.7336","588.2664","1096"
11/11/2020 10:00,"260.8677","693.5815","954.4493","534.7518","1228.3334"
11/11/2020 10:15,"4.0883","748.0694","752.1577","661.264","1409.3334"
11/11/2020 10:30,"844.4402","1651.3334","2495.7734","0","1651.3334"
11/11/2020 10:45,"343.8581","1400.1134","1743.9716","686.8866","2087"
11/11/2020 11:00,"0","2458.5938","2458.5938","1572.4062","4031"
11/11/2020 11:15,"0","957.344","957.344","1954.656","2912"
11/11/2020 11:30,"0","799.9197","799.9197","1485.4136","2285.3333"
11/11/2020 11:45,"0","747.2806","747.2806","1265.7194","2013"
11/11/2020 12:00,"143.0335","1757.2812","1900.3147","759.052","2516.3333"
11/11/2020 12:15,"0","676.8867","676.8867","3513.1133","4190"
11/11/2020 12:30,"161.3315","1043.7422","1205.0737","1454.5911","2498.3333"
11/11/2020 12:45,"0","484.0846","484.0846","1087.2488","1571.3334"
11/11/2020 13:00,"210.2974","684.5414","894.8388","1209.4586","1894"
11/11/2020 13:15,"37.9764","3484.6416","3522.6179","517.3584","4002"
11/11/2020 13:30,"0","535.7036","535.7036","464.6297","1000.3333"
11/11/2020 13:45,"0","508.301","508.301","2788.3657","3296.6667"
11/11/2020 14:00,"0","448.6799","448.6799","1002.6534","1451.3334"
11/11/2020 14:15,"0","778.4163","778.4163","1551.2505","2329.6667"
11/11/2020 14:30,"0","1194.7292","1194.7292","743.9373","1938.6666"
11/11/2020 14:45,"2147.5479","931.6667","3079.2146","0","931.6667"
11/11/2020 15:00,"0","647.3799","647.3799","505.9535","1153.3334"
11/11/2020 15:15,"123.368","768.4806","891.8486","60.5194","829"
11/11/2020 15:30,"236.5216","539.3333","775.8549","0","539.3333"
11/11/2020 15:45,"219.2092","335","554.2092","0","335"
11/11/2020 16:00,"507.6775","163","670.6775","0","163"
11/11/2020 16:15,"929.6565","44.6667","974.3232","0","44.6667"
11/11/2020 16:30,"568.6273","0","568.6273","0","0"
11/11/2020 16:45,"491.668","0","491.668","0","0"
11/11/2020 17:00,"1171.9602","0","1171.9602","0","0"
11/11/2020 17:15,"773.3511","0","773.3511","0","0"
11/11/2020 17:30,"821.1027","0","821.1027","0","0"
11/11/2020 17:45,"637.954","0","637.954","0","0"
11/11/2020 18:00,"940.9165","0","940.9165","0","0"
11/11/2020 18:15,"859.2632","0","859.2632","0","0"
11/11/2020 18:30,"619.0097","0","619.0097","0","0"
11/11/2020 18:45,"925.5809","0","925.5809","0","0"
11/11/2020 19:00,"1126.6396","0","1126.6396","0","0"
11/11/2020 19:15,"1189.2382","0","1189.2382","0","0"
11/11/2020 19:30,"3036.8113","0","3036.8113","0","0"
11/11/2020 19:45,"3457.7786","0","3457.7786","0","0"
11/11/2020 20:00,"1637.2041","0","1637.2041","0","0"
11/11/2020 20:15,"647.7833","0","647.7833","0","0"
11/11/2020 20:30,"1106.3491","0","1106.3491","0","0"
11/11/2020 20:45,"739.2807","0","739.2807","0","0"
11/11/2020 21:00,"1329.0989","0","1329.0989","0","0"
11/11/2020 21:15,"3130.9736","0","3130.9736","0","0"
11/11/2020 21:30,"4287.2725","0","4287.2725","0","0"
11/11/2020 21:45,"4523.8569","0","4523.8569","0","0"
11/11/2020 22:00,"3974.6477","0","3974.6477","0","0"
11/11/2020 22:15,"1565.2992","0","1565.2992","0","0"
11/11/2020 22:30,"546.4905","0","546.4905","0","0"
11/11/2020 22:45,"1133.0286","0","1133.0286","0","0"
11/11/2020 23:00,"689.046","0","689.046","0","0"
11/11/2020 23:15,"754.3613","0","754.3613","0","0"
11/11/2020 23:30,"905.6493","0","905.6493","0","0"
11/11/2020 23:45,"3202.2524","0","3202.2524","0","0"
12/11/2020 00:00,"8403.0039","0","8403.0039","0","0"
12/11/2020 00:15,"12691.3818","0","12691.3818","0","0"
12/11/2020 00:30,"12968.6309","0","12968.6309","0","0"
12/11/2020 00:45,"3541.0332","0","3541.0332","0","0"
12/11/2020 01:00,"509.8218","0","509.8218","0","0"
12/11/2020 01:15,"420.3678","0","420.3678","0","0"
12/11/2020 01:30,"639.3958","0","639.3958","0","0"
12/11/2020 01:45,"493.6791","0","493.6791","0","0"
12/11/2020 02:00,"436.0105","0","436.0105","0","0"
12/11/2020 02:15,"503.8029","0","503.8029","0","0"
12/11/2020 02:30,"524.9409","0","524.9409","0","0"
12/11/2020 02:45,"576.8914","0","576.8914","0","0"
12/11/2020 03:00,"460.8369","0","460.8369","0","0"
12/11/2020 03:15,"486.6541","0","486.6541","0","0"
12/11/2020 03:30,"449.6889","0","449.6889","0","0"
12/11/2020 03:45,"539.006","0","539.006","0","0"
12/11/2020 04:00,"577.1729","0","577.1729","0","0"
12/11/2020 04:15,"454.1902","0","454.1902","0","0"
12/11/2020 04:30,"557.7979","0","557.7979","0","0"
12/11/2020 04:45,"605.8168","0","605.8168","0","0"
12/11/2020 05:00,"555.8929","0","555.8929","0","0"
