Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
12/08/2020 00:00,"2579.2983","0","2579.2983","0","0"
12/08/2020 00:15,"2346.0198","0","2346.0198","0","0"
12/08/2020 00:30,"3231.7","0","3231.7","0","0"
12/08/2020 00:45,"3097.7375","0","3097.7375","0","0"
12/08/2020 01:00,"1789.4719","0","1789.4719","0","0"
12/08/2020 01:15,"4057.1899","0","4057.1899","0","0"
12/08/2020 01:30,"2388.2422","0","2388.2422","0","0"
12/08/2020 01:45,"2755.02","0","2755.02","0","0"
12/08/2020 02:00,"2312.7412","0","2312.7412","0","0"
12/08/2020 02:15,"1719.6349","0","1719.6349","0","0"
12/08/2020 02:30,"2891.678","0","2891.678","0","0"
12/08/2020 02:45,"2544.8667","0","2544.8667","0","0"
12/08/2020 03:00,"2696.3704","0","2696.3704","0","0"
12/08/2020 03:15,"2542.7368","0","2542.7368","0","0"
12/08/2020 03:30,"2022.6006","0","2022.6006","0","0"
12/08/2020 03:45,"2370.8179","0","2370.8179","0","0"
12/08/2020 04:00,"3475.0544","0","3475.0544","0","0"
12/08/2020 04:15,"2223.5503","0","2223.5503","0","0"
12/08/2020 04:30,"3296.467","0","3296.467","0","0"
12/08/2020 04:45,"2159.9023","0","2159.9023","0","0"
12/08/2020 05:00,"1657.4905","0","1657.4905","0","0"
12/08/2020 05:15,"1271.1401","0","1271.1401","0","0"
12/08/2020 05:30,"2212.5559","0","2212.5559","0","0"
12/08/2020 05:45,"4253.2031","0","4253.2031","0","0"
12/08/2020 06:00,"2828.7974","0","2828.7974","0","0"
12/08/2020 06:15,"3430.2563","41","3471.2563","0","41"
12/08/2020 06:30,"1984.4744","143.3333","2127.8076","0","143.3333"
12/08/2020 06:45,"1604.7566","363.3333","1968.09","0","363.3333"
12/08/2020 07:00,"1465.5454","629.6667","2095.2122","0","629.6667"
12/08/2020 07:15,"1367.9679","694.3112","2062.2791","262.6888","957"
12/08/2020 07:30,"1203.7953","1029.0225","2232.8179","286.9775","1316"
12/08/2020 07:45,"1384.0555","1401.4489","2785.5044","291.2177","1692.6666"
12/08/2020 08:00,"1155.4645","1313.9792","2469.4438","756.6876","2070.6667"
12/08/2020 08:15,"1860.6859","2142.8276","4003.5137","335.5056","2478.3333"
12/08/2020 08:30,"38.5165","1867.109","1905.6255","1073.891","2941"
12/08/2020 08:45,"1298.9725","2137.6667","3436.6392","0","2137.6667"
12/08/2020 09:00,"0","1446.1492","1446.1492","2201.1841","3647.3333"
12/08/2020 09:15,"0","2322.0352","2322.0352","1626.298","3948.3333"
12/08/2020 09:30,"342.0642","2399.0098","2741.074","1864.9901","4264"
12/08/2020 09:45,"739.8062","3261.1904","4000.9966","1237.1432","4498.3335"
12/08/2020 10:00,"310.1003","2879.9111","3190.0115","1922.0889","4802"
12/08/2020 10:15,"84.4083","2362.3438","2446.752","2672.3228","5034.6665"
12/08/2020 10:30,"0","2249.21","2249.21","3032.79","5282"
12/08/2020 10:45,"196.771","3115.9365","3312.7075","2394.73","5510.6665"
12/08/2020 11:00,"0","2924.2756","2924.2756","2748.0579","5672.3335"
12/08/2020 11:15,"334.5766","3791.9863","4126.563","2035.347","5827.3335"
12/08/2020 11:30,"0","3452.1946","3452.1946","2493.8054","5946"
12/08/2020 11:45,"0","1787.8608","1787.8608","4253.4727","6041.3335"
12/08/2020 12:00,"0","3300.8284","3300.8284","2797.8381","6098.6665"
12/08/2020 12:15,"106.43","4243.7598","4350.1899","1970.2402","6214"
