Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
16/12/2020 00:00,"4774.1147","0","4774.1147","0","0"
16/12/2020 00:15,"9057.001","0","9057.001","0","0"
16/12/2020 00:30,"11021.4521","0","11021.4521","0","0"
16/12/2020 00:45,"6805.6621","0","6805.6621","0","0"
16/12/2020 01:00,"2891.9397","0","2891.9397","0","0"
16/12/2020 01:15,"5732.8579","0","5732.8579","0","0"
16/12/2020 01:30,"6136.354","0","6136.354","0","0"
16/12/2020 01:45,"3859.2517","0","3859.2517","0","0"
16/12/2020 02:00,"3135.874","0","3135.874","0","0"
16/12/2020 02:15,"3325.8137","0","3325.8137","0","0"
16/12/2020 02:30,"3776.4429","0","3776.4429","0","0"
16/12/2020 02:45,"3448.1355","0","3448.1355","0","0"
16/12/2020 03:00,"3405.2524","0","3405.2524","0","0"
16/12/2020 03:15,"3394.2534","0","3394.2534","0","0"
16/12/2020 03:30,"3321.0388","0","3321.0388","0","0"
16/12/2020 03:45,"3255.0547","0","3255.0547","0","0"
16/12/2020 04:00,"2850.74","0","2850.74","0","0"
16/12/2020 04:15,"2924.1875","0","2924.1875","0","0"
16/12/2020 04:30,"2884.03","0","2884.03","0","0"
16/12/2020 04:45,"2689.7144","0","2689.7144","0","0"
16/12/2020 05:00,"2635.0215","0","2635.0215","0","0"
16/12/2020 05:15,"2490.7842","0","2490.7842","0","0"
16/12/2020 05:30,"2339.2979","0","2339.2979","0","0"
16/12/2020 05:45,"1286.0427","0","1286.0427","0","0"
16/12/2020 06:00,"909.4327","0","909.4327","0","0"
16/12/2020 06:15,"2337.2141","0","2337.2141","0","0"
16/12/2020 06:30,"2649.2756","0","2649.2756","0","0"
16/12/2020 06:45,"4881.6123","0","4881.6123","0","0"
16/12/2020 07:00,"8347.9492","0","8347.9492","0","0"
16/12/2020 07:15,"10582.6377","7.3333","10589.9707","0","7.3333"
16/12/2020 07:30,"10961.9658","118.3333","11080.2988","0","118.3333"
16/12/2020 07:45,"12224.8867","441.6667","12666.5537","0","441.6667"
16/12/2020 08:00,"1358.0052","956","2314.0054","0","956"
16/12/2020 08:15,"1679.7211","1218","2897.7212","0","1218"
