Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
04/11/2020 00:00,"4670.1914","0","4670.1914","0","0"
04/11/2020 00:15,"9159.4707","0","9159.4707","0","0"
04/11/2020 00:30,"11366.1445","0","11366.1445","0","0"
04/11/2020 00:45,"8957.2412","0","8957.2412","0","0"
04/11/2020 01:00,"1476.3021","0","1476.3021","0","0"
04/11/2020 01:15,"567.96","0","567.96","0","0"
04/11/2020 01:30,"469.7445","0","469.7445","0","0"
04/11/2020 01:45,"503.7825","0","503.7825","0","0"
04/11/2020 02:00,"504.7118","0","504.7118","0","0"
04/11/2020 02:15,"575.8126","0","575.8126","0","0"
04/11/2020 02:30,"567.0996","0","567.0996","0","0"
04/11/2020 02:45,"460.4734","0","460.4734","0","0"
04/11/2020 03:00,"570.7033","0","570.7033","0","0"
04/11/2020 03:15,"836.468","0","836.468","0","0"
04/11/2020 03:30,"571.438","0","571.438","0","0"
04/11/2020 03:45,"515.9634","0","515.9634","0","0"
04/11/2020 04:00,"480.8572","0","480.8572","0","0"
04/11/2020 04:15,"549.9967","0","549.9967","0","0"
04/11/2020 04:30,"490.4537","0","490.4537","0","0"
04/11/2020 04:45,"624.4054","0","624.4054","0","0"
04/11/2020 05:00,"466.0038","0","466.0038","0","0"
04/11/2020 05:15,"627.4788","0","627.4788","0","0"
04/11/2020 05:30,"503.9706","0","503.9706","0","0"
04/11/2020 05:45,"620.7062","0","620.7062","0","0"
04/11/2020 06:00,"560.1584","0","560.1584","0","0"
04/11/2020 06:15,"577.0757","0","577.0757","0","0"
04/11/2020 06:30,"860.4677","12.3333","872.801","0","12.3333"
04/11/2020 06:45,"688.1226","64.6667","752.7893","0","64.6667"
04/11/2020 07:00,"239.6992","309","548.6992","0","309"
04/11/2020 07:15,"2242.4272","742.3333","2984.7605","0","742.3333"
04/11/2020 07:30,"4350.5371","1154.6666","5505.2036","0","1154.6666"
04/11/2020 07:45,"6853.4531","1534.6666","8388.1201","0","1534.6666"
04/11/2020 08:00,"0","927.2244","927.2244","1002.109","1929.3334"
04/11/2020 08:15,"0","1222.7826","1222.7826","1065.5507","2288.3333"
04/11/2020 08:30,"552.1177","2233.7944","2785.9121","223.2055","2457"
04/11/2020 08:45,"1363.6694","1143.6661","2507.3354","392.6673","1536.3334"
04/11/2020 09:00,"5131.6763","1566","6697.6763","0","1566"
04/11/2020 09:15,"0","603.9075","603.9075","2266.7593","2870.6667"
04/11/2020 09:30,"0","475.7869","475.7869","3545.2131","4021"
04/11/2020 09:45,"0","1236.3912","1236.3912","1752.942","2989.3333"
04/11/2020 10:00,"12.285","3017.6707","3029.9556","645.9962","3663.6667"
04/11/2020 10:15,"0","2617.3054","2617.3054","404.6946","3022"
04/11/2020 10:30,"0","813.1482","813.1482","3606.8518","4420"
04/11/2020 10:45,"0","481.6475","481.6475","4402.019","4883.6665"
04/11/2020 11:00,"0","729.3984","729.3984","4120.2681","4849.6665"
04/11/2020 11:15,"0","1433.6169","1433.6169","3536.7166","4970.3335"
04/11/2020 11:30,"0","603.7212","603.7212","4530.9453","5134.6665"
04/11/2020 11:45,"0","707.0181","707.0181","4946.9819","5654"
04/11/2020 12:00,"0","803.9573","803.9573","3033.0427","3837"
04/11/2020 12:15,"0","954.2134","954.2134","3190.1201","4144.3335"
04/11/2020 12:30,"0","863.4272","863.4272","4225.5728","5089"
04/11/2020 12:45,"0","492.494","492.494","1516.1726","2008.6666"
04/11/2020 13:00,"0","546.4141","546.4141","2778.5859","3325"
04/11/2020 13:15,"0","1112.5784","1112.5784","2218.4216","3331"
04/11/2020 13:30,"0","791.0701","791.0701","950.2633","1741.3334"
04/11/2020 13:45,"0","670.6707","670.6707","694.3293","1365"
04/11/2020 14:00,"0","698.8065","698.8065","1909.8602","2608.6667"
04/11/2020 14:15,"0","640.9751","640.9751","2191.6917","2832.6667"
04/11/2020 14:30,"0","1206.8767","1206.8767","1286.79","2493.6667"
04/11/2020 14:45,"214.4306","1252.3773","1466.8079","525.6227","1778"
04/11/2020 15:00,"129.978","940.738","1070.7161","330.5954","1271.3334"
04/11/2020 15:15,"0","661.8497","661.8497","237.1502","899"
04/11/2020 15:30,"70.9239","471.1992","542.1231","102.8008","574"
04/11/2020 15:45,"623.2206","257","880.2206","0","257"
04/11/2020 16:00,"203.8841","189.3333","393.2175","0","189.3333"
04/11/2020 16:15,"571.0838","69.3333","640.4171","0","69.3333"
04/11/2020 16:30,"1012.4314","8","1020.4314","0","8"
04/11/2020 16:45,"1103.1753","0","1103.1753","0","0"
04/11/2020 17:00,"1324.3763","0","1324.3763","0","0"
04/11/2020 17:15,"644.192","0","644.192","0","0"
04/11/2020 17:30,"664.0784","0","664.0784","0","0"
04/11/2020 17:45,"541.3605","0","541.3605","0","0"
04/11/2020 18:00,"610.2656","0","610.2656","0","0"
04/11/2020 18:15,"654.3169","0","654.3169","0","0"
04/11/2020 18:30,"756.6162","0","756.6162","0","0"
04/11/2020 18:45,"934.3754","0","934.3754","0","0"
04/11/2020 19:00,"777.7579","0","777.7579","0","0"
04/11/2020 19:15,"681.6539","0","681.6539","0","0"
04/11/2020 19:30,"700.5178","0","700.5178","0","0"
04/11/2020 19:45,"666.903","0","666.903","0","0"
04/11/2020 20:00,"594.342","0","594.342","0","0"
04/11/2020 20:15,"688.6296","0","688.6296","0","0"
04/11/2020 20:30,"763.5634","0","763.5634","0","0"
04/11/2020 20:45,"843.4279","0","843.4279","0","0"
04/11/2020 21:00,"1340.1969","0","1340.1969","0","0"
04/11/2020 21:15,"1059.4349","0","1059.4349","0","0"
04/11/2020 21:30,"873.6838","0","873.6838","0","0"
04/11/2020 21:45,"1098.2","0","1098.2","0","0"
04/11/2020 22:00,"991.0326","0","991.0326","0","0"
04/11/2020 22:15,"1357.08","0","1357.08","0","0"
04/11/2020 22:30,"662.5379","0","662.5379","0","0"
04/11/2020 22:45,"617.2443","0","617.2443","0","0"
04/11/2020 23:00,"587.3088","0","587.3088","0","0"
04/11/2020 23:15,"604.7772","0","604.7772","0","0"
04/11/2020 23:30,"540.5522","0","540.5522","0","0"
04/11/2020 23:45,"875.3986","0","875.3986","0","0"
05/11/2020 00:00,"6091.1812","0","6091.1812","0","0"
05/11/2020 00:15,"11197.4404","0","11197.4404","0","0"
05/11/2020 00:30,"11874.1172","0","11874.1172","0","0"
05/11/2020 00:45,"8352.0371","0","8352.0371","0","0"
05/11/2020 01:00,"663.5841","0","663.5841","0","0"
05/11/2020 01:15,"476.6188","0","476.6188","0","0"
05/11/2020 01:30,"528.9639","0","528.9639","0","0"
05/11/2020 01:45,"442.8388","0","442.8388","0","0"
05/11/2020 02:00,"544.6159","0","544.6159","0","0"
05/11/2020 02:15,"550.3563","0","550.3563","0","0"
05/11/2020 02:30,"917.5068","0","917.5068","0","0"
05/11/2020 02:45,"538.6624","0","538.6624","0","0"
05/11/2020 03:00,"478.0905","0","478.0905","0","0"
05/11/2020 03:15,"595.2968","0","595.2968","0","0"
05/11/2020 03:30,"540.0122","0","540.0122","0","0"
05/11/2020 03:45,"553.5371","0","553.5371","0","0"
05/11/2020 04:00,"504.7676","0","504.7676","0","0"
05/11/2020 04:15,"515.6588","0","515.6588","0","0"
05/11/2020 04:30,"542.3667","0","542.3667","0","0"
05/11/2020 04:45,"514.2843","0","514.2843","0","0"
05/11/2020 05:00,"548.5597","0","548.5597","0","0"
