Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
15/01/2020 00:00,"2898.0063","0","2898.0063","0","0"
15/01/2020 00:15,"2764.6475","0","2764.6475","0","0"
15/01/2020 00:30,"2564.0559","0","2564.0559","0","0"
15/01/2020 00:45,"3581.8042","0","3581.8042","0","0"
15/01/2020 01:00,"3645.9907","0","3645.9907","0","0"
15/01/2020 01:15,"3418.791","0","3418.791","0","0"
15/01/2020 01:30,"3921.0056","0","3921.0056","0","0"
15/01/2020 01:45,"4019.1599","0","4019.1599","0","0"
15/01/2020 02:00,"3804.1411","0","3804.1411","0","0"
15/01/2020 02:15,"3832.5632","0","3832.5632","0","0"
15/01/2020 02:30,"3887.4426","0","3887.4426","0","0"
15/01/2020 02:45,"3897.7332","0","3897.7332","0","0"
15/01/2020 03:00,"4421.8638","0","4421.8638","0","0"
15/01/2020 03:15,"6357.6719","0","6357.6719","0","0"
15/01/2020 03:30,"5336.1885","0","5336.1885","0","0"
15/01/2020 03:45,"3001.5549","0","3001.5549","0","0"
15/01/2020 04:00,"3314.2463","0","3314.2463","0","0"
15/01/2020 04:15,"3204.2649","0","3204.2649","0","0"
15/01/2020 04:30,"2904.2571","0","2904.2571","0","0"
15/01/2020 04:45,"2876.0952","0","2876.0952","0","0"
15/01/2020 05:00,"3104.3896","0","3104.3896","0","0"
15/01/2020 05:15,"2554.366","0","2554.366","0","0"
15/01/2020 05:30,"2750.2786","0","2750.2786","0","0"
15/01/2020 05:45,"2325.0955","0","2325.0955","0","0"
15/01/2020 06:00,"2367.1165","0","2367.1165","0","0"
15/01/2020 06:15,"5665.0771","0","5665.0771","0","0"
15/01/2020 06:30,"10194.5742","0","10194.5742","0","0"
15/01/2020 06:45,"9626.3633","0","9626.3633","0","0"
15/01/2020 07:00,"5473.3535","0","5473.3535","0","0"
15/01/2020 07:15,"4056.6968","5","4061.6968","0","5"
15/01/2020 07:30,"5156.8496","107.3333","5264.1831","0","107.3333"
15/01/2020 07:45,"5784.8647","433.3333","6218.1982","0","433.3333"
15/01/2020 08:00,"3569.1724","783","4352.1724","0","783"
15/01/2020 08:15,"2213.3491","1151.6666","3365.0156","0","1151.6666"
15/01/2020 08:30,"2243.4233","1555","3798.4233","0","1555"
15/01/2020 08:45,"1538.3959","1938.3334","3476.7292","0","1938.3334"
15/01/2020 09:00,"1074.7562","2299.3333","3374.0894","0","2299.3333"
15/01/2020 09:15,"376.8632","2631.3333","3008.1963","0","2631.3333"
15/01/2020 09:30,"0","2687.239","2687.239","253.0942","2940.3333"
15/01/2020 09:45,"51.4944","2782.793","2834.2874","424.5404","3207.3333"
15/01/2020 10:00,"1570.6238","3399.3333","4969.957","0","3399.3333"
15/01/2020 10:15,"1117.0891","3556.3333","4673.4224","0","3556.3333"
15/01/2020 10:30,"512.2466","2659.8784","3172.125","1049.1217","3709"
15/01/2020 10:45,"0","2058.3245","2058.3245","1843.3423","3901.6667"
15/01/2020 11:00,"0","1236.4426","1236.4426","2812.2241","4048.6667"
15/01/2020 11:15,"0","811.6128","811.6128","3311.3872","4123"
15/01/2020 11:30,"0","1266.9458","1266.9458","2845.3877","4112.3335"
15/01/2020 11:45,"0","1826.1675","1826.1675","2427.8325","4254"
15/01/2020 12:00,"0","1045.5286","1045.5286","3203.8049","4249.3335"
15/01/2020 12:15,"0","1670.0842","1670.0842","2586.2493","4256.3335"
15/01/2020 12:30,"0","1143.4602","1143.4602","3064.2063","4207.6665"
15/01/2020 12:45,"0","1492.417","1492.417","2634.9165","4127.3335"
15/01/2020 13:00,"0","1208.3589","1208.3589","2804.3079","4012.6667"
15/01/2020 13:15,"0","1837.3345","1837.3345","2063.9988","3901.3333"
15/01/2020 13:30,"0","1664.417","1664.417","1951.2498","3615.6667"
15/01/2020 13:45,"0","1981.3014","1981.3014","1339.3654","3320.6667"
15/01/2020 14:00,"103.5169","2226.1533","2329.6702","761.1801","2987.3333"
15/01/2020 14:15,"36.2254","2057.2783","2093.5037","514.7216","2572"
15/01/2020 14:30,"349.3628","2084.1318","2433.4946","194.2014","2278.3333"
15/01/2020 14:45,"415.4619","1731.3127","2146.7747","178.0206","1909.3334"
15/01/2020 15:00,"490.5655","1570","2060.5654","0","1570"
15/01/2020 15:15,"373.0262","1163.3334","1536.3596","0","1163.3334"
15/01/2020 15:30,"874.722","880.6667","1755.3887","0","880.6667"
15/01/2020 15:45,"1238.9587","564.6667","1803.6255","0","564.6667"
15/01/2020 16:00,"1577.9264","316.6667","1894.593","0","316.6667"
15/01/2020 16:15,"1938.9696","113.3333","2052.303","0","113.3333"
15/01/2020 16:30,"1938.1376","18.6667","1956.8042","0","18.6667"
15/01/2020 16:45,"2048.8523","3","2051.8523","0","3"
15/01/2020 17:00,"2236.782","0","2236.782","0","0"
15/01/2020 17:15,"2285.2068","0","2285.2068","0","0"
15/01/2020 17:30,"2392.8582","0","2392.8582","0","0"
15/01/2020 17:45,"2102.7896","0","2102.7896","0","0"
15/01/2020 18:00,"2232.9578","0","2232.9578","0","0"
15/01/2020 18:15,"2147.6226","0","2147.6226","0","0"
15/01/2020 18:30,"2685.7141","0","2685.7141","0","0"
15/01/2020 18:45,"4745.0977","0","4745.0977","0","0"
15/01/2020 19:00,"5033.5806","0","5033.5806","0","0"
15/01/2020 19:15,"2768.165","0","2768.165","0","0"
15/01/2020 19:30,"1810.8329","0","1810.8329","0","0"
15/01/2020 19:45,"1816.5494","0","1816.5494","0","0"
15/01/2020 20:00,"1861.4678","0","1861.4678","0","0"
15/01/2020 20:15,"2527.9575","0","2527.9575","0","0"
15/01/2020 20:30,"1862.118","0","1862.118","0","0"
15/01/2020 20:45,"1803.2247","0","1803.2247","0","0"
15/01/2020 21:00,"1772.7324","0","1772.7324","0","0"
15/01/2020 21:15,"2185.0208","0","2185.0208","0","0"
15/01/2020 21:30,"2055.9678","0","2055.9678","0","0"
